Injection,Layer,TensorIndex,Bit
9254,conv2d_82,"(1, 0, 30, 18)",12
9255,conv2d_82,"(1, 0, 63, 23)",31
9256,conv2d_82,"(1, 1, 90, 27)",6
9257,conv2d_82,"(0, 2, 25, 16)",6
9258,conv2d_82,"(1, 2, 25, 2)",29
9259,conv2d_82,"(2, 0, 20, 14)",15
9260,conv2d_82,"(1, 2, 64, 20)",0
9261,conv2d_82,"(1, 1, 34, 6)",4
9262,conv2d_82,"(1, 2, 113, 8)",6
9263,conv2d_82,"(2, 2, 98, 20)",21
9264,conv2d_82,"(2, 0, 1, 12)",28
9265,conv2d_82,"(1, 2, 69, 18)",16
9266,conv2d_82,"(2, 0, 0, 0)",1
9267,conv2d_82,"(2, 2, 42, 10)",2
9268,conv2d_82,"(0, 2, 66, 25)",24
9269,conv2d_82,"(0, 0, 75, 20)",15
9270,conv2d_82,"(1, 1, 107, 29)",8
9271,conv2d_82,"(2, 1, 81, 26)",8
9272,conv2d_82,"(0, 2, 43, 0)",24
9273,conv2d_82,"(0, 1, 107, 20)",2
9274,conv2d_82,"(1, 2, 2, 0)",1
9275,conv2d_82,"(0, 2, 3, 7)",15
9276,conv2d_82,"(1, 0, 0, 0)",29
9277,conv2d_82,"(2, 2, 101, 9)",30
9278,conv2d_82,"(0, 0, 39, 10)",0
9279,conv2d_83,"(0, 0, 72, 116)",27
9280,conv2d_83,"(0, 0, 170, 43)",24
9281,conv2d_83,"(0, 0, 171, 100)",17
9282,conv2d_83,"(0, 0, 356, 17)",28
9283,conv2d_83,"(0, 0, 858, 0)",8
9284,conv2d_83,"(0, 0, 851, 42)",26
9285,conv2d_83,"(0, 0, 340, 55)",10
9286,conv2d_83,"(0, 0, 205, 99)",20
9287,conv2d_83,"(0, 0, 623, 89)",9
9288,conv2d_83,"(0, 0, 245, 58)",22
9289,conv2d_83,"(0, 0, 865, 116)",16
9290,conv2d_83,"(0, 0, 670, 102)",27
9291,conv2d_83,"(0, 0, 678, 20)",20
9292,conv2d_83,"(0, 0, 374, 124)",9
9293,conv2d_83,"(0, 0, 88, 104)",19
9294,conv2d_83,"(0, 0, 438, 16)",10
9295,conv2d_83,"(0, 0, 191, 10)",17
9296,conv2d_83,"(0, 0, 871, 84)",4
9297,conv2d_83,"(0, 0, 484, 30)",21
9298,conv2d_83,"(0, 0, 548, 77)",16
9299,conv2d_83,"(0, 0, 861, 10)",26
9300,conv2d_83,"(0, 0, 565, 47)",1
9301,conv2d_83,"(0, 0, 672, 126)",3
9302,conv2d_83,"(0, 0, 364, 5)",5
9303,conv2d_83,"(0, 0, 292, 127)",28
9304,conv2d_83,"(0, 0, 702, 82)",21
9305,conv2d_83,"(0, 0, 838, 88)",1
9306,conv2d_83,"(0, 0, 434, 68)",6
9307,conv2d_83,"(0, 0, 711, 86)",13
9308,conv2d_83,"(0, 0, 877, 97)",11
9309,conv2d_83,"(0, 0, 635, 75)",2
9310,conv2d_83,"(0, 0, 138, 1)",2
9311,conv2d_83,"(0, 0, 917, 100)",19
9312,conv2d_83,"(0, 0, 799, 68)",23
9313,conv2d_83,"(0, 0, 705, 121)",18
9314,conv2d_83,"(0, 0, 496, 122)",24
9315,conv2d_83,"(0, 0, 919, 62)",21
9316,conv2d_83,"(0, 0, 135, 112)",3
9317,conv2d_83,"(0, 0, 733, 9)",17
9318,conv2d_83,"(0, 0, 314, 117)",16
9319,conv2d_83,"(0, 0, 46, 34)",12
9320,conv2d_83,"(0, 0, 323, 3)",29
9321,conv2d_83,"(0, 0, 219, 63)",30
9322,conv2d_83,"(0, 0, 352, 96)",22
9323,conv2d_83,"(0, 0, 142, 88)",20
9324,conv2d_83,"(0, 0, 897, 98)",27
9325,conv2d_83,"(0, 0, 273, 98)",25
9326,conv2d_83,"(0, 0, 895, 79)",14
9327,conv2d_83,"(0, 0, 52, 11)",21
9328,conv2d_83,"(0, 0, 267, 90)",21
9329,conv2d_83,"(0, 0, 244, 63)",22
9330,conv2d_83,"(0, 0, 599, 34)",18
9331,conv2d_83,"(0, 0, 6, 116)",19
9332,conv2d_83,"(0, 0, 36, 95)",13
9333,conv2d_83,"(0, 0, 493, 50)",21
9334,conv2d_83,"(0, 0, 873, 27)",25
9335,conv2d_83,"(0, 0, 202, 30)",22
9336,conv2d_83,"(0, 0, 577, 83)",11
9337,conv2d_83,"(0, 0, 681, 26)",9
9338,conv2d_83,"(0, 0, 78, 73)",5
9339,conv2d_83,"(0, 0, 532, 20)",24
9340,conv2d_83,"(0, 0, 713, 113)",12
9341,conv2d_83,"(0, 0, 52, 97)",21
9342,conv2d_83,"(0, 0, 449, 39)",14
9343,conv2d_83,"(0, 0, 587, 106)",16
9344,conv2d_83,"(0, 0, 651, 52)",24
9345,conv2d_83,"(0, 0, 732, 54)",25
9346,conv2d_83,"(0, 0, 717, 23)",24
9347,conv2d_83,"(0, 0, 744, 78)",18
9348,conv2d_83,"(0, 0, 83, 48)",10
9349,conv2d_83,"(0, 0, 926, 17)",1
9350,conv2d_83,"(0, 0, 198, 82)",26
9351,conv2d_83,"(0, 0, 379, 5)",19
9352,conv2d_83,"(0, 0, 143, 15)",23
9353,conv2d_83,"(0, 0, 433, 113)",6
9354,conv2d_83,"(0, 0, 425, 43)",2
9355,conv2d_83,"(0, 0, 530, 126)",13
9356,conv2d_83,"(0, 0, 800, 27)",19
9357,conv2d_83,"(0, 0, 175, 27)",20
9358,conv2d_83,"(0, 0, 206, 44)",3
9359,conv2d_83,"(0, 0, 295, 46)",31
9360,conv2d_83,"(0, 0, 939, 19)",11
9361,conv2d_83,"(0, 0, 276, 119)",6
9362,conv2d_83,"(0, 0, 611, 72)",12
9363,conv2d_83,"(0, 0, 507, 34)",13
9364,conv2d_83,"(0, 0, 475, 25)",8
9365,conv2d_83,"(0, 0, 45, 19)",31
9366,conv2d_83,"(0, 0, 237, 99)",13
9367,conv2d_83,"(0, 0, 286, 53)",11
9368,conv2d_83,"(0, 0, 213, 96)",25
9369,conv2d_83,"(0, 0, 75, 71)",31
9370,conv2d_83,"(0, 0, 831, 9)",9
9371,conv2d_83,"(0, 0, 368, 24)",14
9372,conv2d_83,"(0, 0, 874, 89)",8
9373,conv2d_83,"(0, 0, 684, 50)",2
9374,conv2d_83,"(0, 0, 747, 67)",10
9375,conv2d_83,"(0, 0, 52, 99)",21
9376,conv2d_83,"(0, 0, 670, 73)",10
9377,conv2d_83,"(0, 0, 36, 65)",15
9378,conv2d_83,"(0, 0, 782, 11)",7
9379,conv2d_83,"(0, 0, 627, 57)",17
9380,conv2d_83,"(0, 0, 671, 93)",23
9381,conv2d_83,"(0, 0, 201, 42)",31
9382,conv2d_83,"(0, 0, 770, 9)",14
9383,conv2d_83,"(0, 0, 342, 56)",25
9384,conv2d_83,"(0, 0, 521, 61)",9
9385,conv2d_83,"(0, 0, 904, 66)",19
9386,conv2d_83,"(0, 0, 593, 99)",22
9387,conv2d_83,"(0, 0, 500, 92)",0
9388,conv2d_83,"(0, 0, 638, 117)",24
9389,conv2d_83,"(0, 0, 591, 0)",19
9390,conv2d_83,"(0, 0, 466, 64)",6
9391,conv2d_83,"(0, 0, 826, 116)",21
9392,conv2d_83,"(0, 0, 695, 105)",20
9393,conv2d_83,"(0, 0, 661, 9)",25
9394,conv2d_83,"(0, 0, 886, 127)",12
9395,conv2d_83,"(0, 0, 296, 43)",16
9396,conv2d_83,"(0, 0, 18, 61)",15
9397,conv2d_83,"(0, 0, 587, 16)",27
9398,conv2d_83,"(0, 0, 858, 120)",24
9399,conv2d_83,"(0, 0, 348, 61)",19
9400,conv2d_83,"(0, 0, 853, 37)",25
9401,conv2d_83,"(0, 0, 136, 27)",10
9402,conv2d_83,"(0, 0, 695, 105)",0
9403,conv2d_83,"(0, 0, 651, 33)",19
9404,conv2d_83,"(0, 0, 149, 34)",10
9405,conv2d_83,"(0, 0, 245, 73)",14
9406,conv2d_83,"(0, 0, 792, 33)",1
9407,conv2d_83,"(0, 0, 195, 24)",10
9408,conv2d_83,"(0, 0, 271, 41)",3
9409,conv2d_83,"(0, 0, 580, 125)",21
9410,conv2d_83,"(0, 0, 777, 58)",24
9411,conv2d_83,"(0, 0, 651, 29)",11
9412,conv2d_83,"(0, 0, 915, 71)",31
9413,conv2d_83,"(0, 0, 292, 96)",29
9414,conv2d_83,"(0, 0, 220, 92)",17
9415,conv2d_83,"(0, 0, 565, 0)",29
9416,conv2d_83,"(0, 0, 611, 10)",15
9417,conv2d_83,"(0, 0, 385, 60)",31
9418,conv2d_83,"(0, 0, 931, 48)",27
9419,conv2d_83,"(0, 0, 859, 120)",4
9420,conv2d_83,"(0, 0, 763, 125)",11
9421,conv2d_83,"(0, 0, 298, 37)",28
9422,conv2d_83,"(0, 0, 200, 116)",12
9423,conv2d_83,"(0, 0, 65, 39)",10
9424,conv2d_83,"(0, 0, 169, 40)",14
9425,conv2d_83,"(0, 0, 534, 50)",20
9426,conv2d_83,"(0, 0, 739, 45)",21
9427,conv2d_83,"(0, 0, 394, 7)",1
9428,conv2d_83,"(0, 0, 941, 74)",17
9429,conv2d_83,"(0, 0, 76, 76)",21
9430,conv2d_83,"(0, 0, 189, 41)",23
9431,conv2d_83,"(0, 0, 453, 99)",14
9432,conv2d_83,"(0, 0, 35, 89)",10
9433,conv2d_83,"(0, 0, 201, 48)",7
9434,conv2d_83,"(0, 0, 945, 90)",14
9435,conv2d_83,"(0, 0, 732, 53)",5
9436,conv2d_83,"(0, 0, 348, 5)",17
9437,conv2d_83,"(0, 0, 574, 87)",22
9438,conv2d_83,"(0, 0, 520, 15)",30
9439,conv2d_83,"(0, 0, 230, 33)",0
9440,conv2d_83,"(0, 0, 493, 1)",4
9441,conv2d_83,"(0, 0, 617, 111)",25
9442,conv2d_83,"(0, 0, 291, 116)",10
9443,conv2d_83,"(0, 0, 275, 25)",24
9444,conv2d_83,"(0, 0, 42, 92)",8
9445,conv2d_83,"(0, 0, 864, 117)",21
9446,conv2d_83,"(0, 0, 693, 33)",6
9447,conv2d_83,"(0, 0, 763, 28)",22
9448,conv2d_83,"(0, 0, 182, 105)",9
9449,conv2d_83,"(0, 0, 675, 108)",26
9450,conv2d_83,"(0, 0, 804, 6)",20
9451,conv2d_83,"(0, 0, 309, 102)",15
9452,conv2d_83,"(0, 0, 434, 51)",18
9453,conv2d_83,"(0, 0, 777, 83)",1
9454,conv2d_83,"(0, 0, 327, 110)",8
9455,conv2d_83,"(0, 0, 649, 104)",14
9456,conv2d_83,"(0, 0, 889, 76)",30
9457,conv2d_83,"(0, 0, 353, 18)",12
9458,conv2d_83,"(0, 0, 44, 30)",26
9459,conv2d_83,"(0, 0, 666, 63)",15
9460,conv2d_83,"(0, 0, 765, 19)",23
9461,conv2d_83,"(0, 0, 755, 41)",28
9462,conv2d_83,"(0, 0, 448, 72)",27
9463,conv2d_83,"(0, 0, 666, 112)",18
9464,conv2d_83,"(0, 0, 518, 41)",2
9465,conv2d_83,"(0, 0, 674, 119)",5
9466,conv2d_83,"(0, 0, 749, 10)",6
9467,conv2d_83,"(0, 0, 301, 34)",23
9468,conv2d_83,"(0, 0, 620, 100)",6
9469,conv2d_83,"(0, 0, 756, 28)",1
9470,conv2d_83,"(0, 0, 286, 6)",3
9471,conv2d_83,"(0, 0, 449, 15)",4
9472,conv2d_83,"(0, 0, 939, 75)",18
9473,conv2d_83,"(0, 0, 16, 53)",3
9474,conv2d_83,"(0, 0, 87, 67)",3
9475,conv2d_83,"(0, 0, 41, 117)",4
9476,conv2d_83,"(0, 0, 819, 7)",0
9477,conv2d_83,"(0, 0, 90, 55)",20
9478,conv2d_83,"(0, 0, 396, 9)",27
9479,conv2d_83,"(0, 0, 829, 113)",17
9480,conv2d_83,"(0, 0, 271, 29)",4
9481,conv2d_83,"(0, 0, 412, 85)",7
9482,conv2d_83,"(0, 0, 736, 68)",30
9483,conv2d_83,"(0, 0, 701, 13)",21
9484,conv2d_83,"(0, 0, 552, 58)",6
9485,conv2d_83,"(0, 0, 125, 85)",27
9486,conv2d_83,"(0, 0, 885, 44)",16
9487,conv2d_83,"(0, 0, 769, 53)",16
9488,conv2d_83,"(0, 0, 36, 28)",26
9489,conv2d_83,"(0, 0, 10, 83)",11
9490,conv2d_83,"(0, 0, 356, 81)",2
9491,conv2d_83,"(0, 0, 204, 127)",11
9492,conv2d_83,"(0, 0, 7, 37)",20
9493,conv2d_83,"(0, 0, 558, 8)",11
9494,conv2d_83,"(0, 0, 948, 76)",2
9495,conv2d_83,"(0, 0, 690, 109)",14
9496,conv2d_83,"(0, 0, 417, 60)",0
9497,conv2d_83,"(0, 0, 800, 60)",17
9498,conv2d_83,"(0, 0, 26, 15)",28
9499,conv2d_83,"(0, 0, 810, 28)",28
9500,conv2d_83,"(0, 0, 750, 78)",16
9501,conv2d_83,"(0, 0, 819, 38)",12
9502,conv2d_83,"(0, 0, 724, 76)",9
9503,conv2d_83,"(0, 0, 436, 103)",30
9504,conv2d_83,"(0, 0, 545, 62)",27
9505,conv2d_83,"(0, 0, 561, 71)",2
9506,conv2d_83,"(0, 0, 71, 85)",29
9507,conv2d_83,"(0, 0, 838, 37)",1
9508,conv2d_83,"(0, 0, 504, 109)",14
9509,conv2d_83,"(0, 0, 466, 98)",0
9510,conv2d_83,"(0, 0, 3, 126)",3
9511,conv2d_83,"(0, 0, 648, 57)",14
9512,conv2d_83,"(0, 0, 760, 48)",29
9513,conv2d_83,"(0, 0, 56, 45)",27
9514,conv2d_83,"(0, 0, 85, 98)",1
9515,conv2d_83,"(0, 0, 456, 21)",7
9516,conv2d_83,"(0, 0, 390, 35)",26
9517,conv2d_83,"(0, 0, 794, 108)",1
9518,conv2d_83,"(0, 0, 1, 69)",11
9519,conv2d_83,"(0, 0, 400, 122)",26
9520,conv2d_83,"(0, 0, 793, 5)",13
9521,conv2d_83,"(0, 0, 835, 55)",25
9522,conv2d_83,"(0, 0, 719, 100)",27
9523,conv2d_83,"(0, 0, 811, 2)",1
9524,conv2d_83,"(0, 0, 664, 6)",3
9525,conv2d_83,"(0, 0, 561, 13)",26
9526,conv2d_83,"(0, 0, 369, 47)",22
9527,conv2d_83,"(0, 0, 912, 94)",19
9528,conv2d_83,"(0, 0, 599, 19)",8
9529,conv2d_83,"(0, 0, 216, 66)",25
9530,conv2d_83,"(0, 0, 380, 12)",2
9531,conv2d_83,"(0, 0, 408, 112)",7
9532,conv2d_83,"(0, 0, 625, 79)",31
9533,conv2d_83,"(0, 0, 624, 67)",8
9534,conv2d_83,"(0, 0, 460, 23)",5
9535,conv2d_83,"(0, 0, 785, 30)",28
9536,conv2d_83,"(0, 0, 380, 85)",17
9537,conv2d_83,"(0, 0, 845, 48)",12
9538,conv2d_83,"(0, 0, 340, 26)",8
9539,conv2d_83,"(0, 0, 635, 45)",15
9540,conv2d_83,"(0, 0, 36, 100)",13
9541,conv2d_83,"(0, 0, 507, 108)",28
9542,conv2d_83,"(0, 0, 903, 92)",23
9543,conv2d_83,"(0, 0, 790, 52)",20
9544,conv2d_83,"(0, 0, 264, 63)",12
9545,conv2d_83,"(0, 0, 508, 34)",10
9546,conv2d_83,"(0, 0, 469, 14)",13
9547,conv2d_83,"(0, 0, 552, 126)",7
9548,conv2d_83,"(0, 0, 255, 0)",9
9549,conv2d_83,"(0, 0, 263, 61)",0
9550,conv2d_83,"(0, 0, 590, 6)",31
9551,conv2d_83,"(0, 0, 116, 90)",5
9552,conv2d_83,"(0, 0, 510, 4)",19
9553,conv2d_83,"(0, 0, 917, 68)",14
9554,conv2d_83,"(0, 0, 762, 73)",27
9555,conv2d_83,"(0, 0, 128, 36)",28
9556,conv2d_83,"(0, 0, 441, 33)",21
9557,conv2d_83,"(0, 0, 799, 68)",24
9558,conv2d_83,"(0, 0, 763, 4)",26
9559,conv2d_83,"(0, 0, 738, 91)",5
9560,conv2d_83,"(0, 0, 392, 81)",13
9561,conv2d_83,"(0, 0, 684, 49)",22
9562,conv2d_83,"(0, 0, 897, 48)",11
9563,conv2d_83,"(0, 0, 554, 59)",26
9564,conv2d_83,"(0, 0, 803, 21)",16
9565,conv2d_83,"(0, 0, 749, 57)",14
9566,conv2d_83,"(0, 0, 789, 96)",21
9567,conv2d_83,"(0, 0, 347, 112)",19
9568,conv2d_83,"(0, 0, 401, 113)",13
9569,conv2d_83,"(0, 0, 184, 65)",10
9570,conv2d_83,"(0, 0, 954, 73)",21
9571,conv2d_83,"(0, 0, 867, 40)",25
9572,conv2d_83,"(0, 0, 324, 20)",7
9573,conv2d_84,"(1, 2, 125, 27)",0
9574,conv2d_84,"(0, 0, 11, 26)",24
9575,conv2d_84,"(2, 2, 81, 27)",28
9576,conv2d_84,"(0, 2, 79, 10)",23
9577,conv2d_84,"(2, 0, 92, 26)",13
9578,conv2d_84,"(2, 2, 64, 21)",2
9579,conv2d_84,"(2, 1, 75, 19)",1
9580,conv2d_84,"(0, 2, 102, 14)",12
9581,conv2d_84,"(1, 2, 96, 16)",1
9582,conv2d_84,"(1, 2, 65, 7)",25
9583,conv2d_84,"(2, 2, 35, 2)",25
9584,conv2d_84,"(0, 2, 57, 21)",14
9585,conv2d_84,"(2, 0, 88, 4)",1
9586,conv2d_84,"(1, 2, 4, 30)",6
9587,conv2d_84,"(2, 2, 74, 2)",31
9588,conv2d_84,"(0, 1, 5, 27)",3
9589,conv2d_84,"(1, 1, 61, 14)",4
9590,conv2d_84,"(2, 2, 38, 11)",16
9591,conv2d_84,"(0, 2, 69, 22)",13
9592,conv2d_84,"(2, 2, 127, 12)",6
9593,conv2d_84,"(2, 1, 125, 19)",9
9594,conv2d_84,"(1, 1, 6, 22)",14
9595,conv2d_84,"(0, 2, 11, 8)",22
9596,conv2d_84,"(1, 2, 14, 3)",27
9597,conv2d_84,"(1, 1, 114, 28)",0
9598,conv2d_84,"(0, 2, 82, 2)",20
9599,conv2d_84,"(2, 0, 98, 30)",14
9600,conv2d_84,"(0, 0, 115, 25)",24
9601,conv2d_84,"(0, 1, 68, 4)",30
9602,conv2d_84,"(1, 0, 21, 17)",27
9603,conv2d_84,"(2, 1, 38, 14)",27
9604,conv2d_84,"(2, 1, 16, 26)",10
9605,conv2d_84,"(1, 1, 61, 16)",21
9606,conv2d_84,"(2, 0, 113, 4)",28
9607,conv2d_84,"(1, 0, 126, 23)",3
9608,conv2d_84,"(1, 1, 17, 24)",1
9609,conv2d_84,"(2, 1, 126, 5)",5
9610,conv2d_84,"(0, 2, 78, 24)",3
9611,conv2d_84,"(1, 1, 39, 3)",12
9612,conv2d_84,"(0, 1, 109, 21)",15
9613,conv2d_84,"(1, 1, 122, 30)",21
9614,conv2d_84,"(0, 0, 0, 16)",19
9615,conv2d_84,"(1, 1, 31, 30)",7
9616,conv2d_84,"(1, 2, 115, 12)",0
9617,conv2d_84,"(1, 1, 41, 8)",27
9618,conv2d_84,"(2, 0, 46, 21)",24
9619,conv2d_84,"(1, 0, 92, 30)",29
9620,conv2d_84,"(1, 2, 64, 23)",16
9621,conv2d_84,"(1, 2, 59, 0)",15
9622,conv2d_84,"(2, 1, 92, 28)",21
9623,conv2d_84,"(2, 1, 102, 15)",10
9624,conv2d_84,"(2, 1, 12, 11)",28
9625,conv2d_84,"(1, 1, 84, 2)",31
9626,conv2d_84,"(2, 2, 91, 25)",12
9627,conv2d_84,"(2, 2, 17, 0)",29
9628,conv2d_84,"(1, 0, 42, 24)",17
9629,conv2d_84,"(2, 0, 84, 15)",28
9630,conv2d_84,"(2, 2, 90, 4)",14
9631,conv2d_84,"(0, 0, 68, 17)",8
9632,conv2d_84,"(2, 1, 61, 29)",19
9633,conv2d_84,"(1, 0, 45, 17)",9
9634,conv2d_84,"(1, 2, 1, 16)",27
9635,conv2d_84,"(2, 2, 11, 24)",28
9636,conv2d_84,"(1, 2, 51, 25)",11
9637,conv2d_84,"(1, 1, 42, 31)",29
9638,conv2d_84,"(1, 1, 28, 6)",29
9639,conv2d_84,"(2, 0, 122, 12)",21
9640,conv2d_84,"(1, 0, 31, 26)",4
9641,conv2d_84,"(1, 1, 54, 31)",5
9642,conv2d_84,"(0, 0, 126, 15)",18
9643,conv2d_84,"(0, 2, 55, 1)",7
9644,conv2d_84,"(1, 2, 108, 25)",7
9645,conv2d_84,"(1, 2, 43, 27)",25
9646,conv2d_84,"(1, 0, 122, 27)",4
9647,conv2d_84,"(1, 1, 46, 8)",11
9648,conv2d_84,"(1, 1, 65, 8)",27
9649,conv2d_84,"(2, 1, 10, 28)",6
9650,conv2d_84,"(0, 2, 113, 25)",17
9651,conv2d_84,"(2, 0, 117, 22)",21
9652,conv2d_84,"(2, 0, 94, 29)",12
9653,conv2d_84,"(2, 2, 38, 20)",3
9654,conv2d_84,"(1, 0, 48, 1)",14
9655,conv2d_84,"(1, 1, 61, 28)",17
9656,conv2d_84,"(1, 0, 73, 8)",4
9657,conv2d_84,"(2, 0, 80, 22)",11
9658,conv2d_84,"(2, 1, 28, 4)",5
9659,conv2d_84,"(2, 0, 23, 28)",28
9660,conv2d_84,"(1, 1, 111, 1)",27
9661,conv2d_85,"(0, 0, 846, 50)",6
9662,conv2d_85,"(0, 0, 923, 100)",15
9663,conv2d_85,"(0, 0, 197, 50)",10
9664,conv2d_85,"(0, 0, 330, 89)",23
9665,conv2d_85,"(0, 0, 248, 62)",2
9666,conv2d_85,"(0, 0, 164, 25)",25
9667,conv2d_85,"(0, 0, 335, 115)",22
9668,conv2d_85,"(0, 0, 482, 114)",6
9669,conv2d_85,"(0, 0, 1, 122)",8
9670,conv2d_85,"(0, 0, 565, 94)",2
9671,conv2d_85,"(0, 0, 920, 17)",21
9672,conv2d_85,"(0, 0, 379, 78)",25
9673,conv2d_85,"(0, 0, 630, 120)",27
9674,conv2d_85,"(0, 0, 429, 60)",19
9675,conv2d_85,"(0, 0, 31, 29)",8
9676,conv2d_85,"(0, 0, 880, 105)",8
9677,conv2d_85,"(0, 0, 386, 6)",8
9678,conv2d_85,"(0, 0, 150, 75)",5
9679,conv2d_85,"(0, 0, 272, 44)",13
9680,conv2d_85,"(0, 0, 51, 87)",10
9681,conv2d_85,"(0, 0, 589, 15)",8
9682,conv2d_85,"(0, 0, 96, 30)",13
9683,conv2d_85,"(0, 0, 740, 38)",6
9684,conv2d_85,"(0, 0, 910, 94)",22
9685,conv2d_85,"(0, 0, 501, 76)",27
9686,conv2d_85,"(0, 0, 740, 15)",15
9687,conv2d_85,"(0, 0, 317, 9)",20
9688,conv2d_85,"(0, 0, 891, 69)",5
9689,conv2d_85,"(0, 0, 121, 51)",15
9690,conv2d_85,"(0, 0, 0, 106)",16
9691,conv2d_85,"(0, 0, 190, 50)",7
9692,conv2d_85,"(0, 0, 272, 88)",5
9693,conv2d_85,"(0, 0, 609, 121)",3
9694,conv2d_85,"(0, 0, 240, 17)",4
9695,conv2d_85,"(0, 0, 658, 125)",8
9696,conv2d_85,"(0, 0, 930, 4)",13
9697,conv2d_85,"(0, 0, 25, 101)",26
9698,conv2d_85,"(0, 0, 109, 3)",13
9699,conv2d_85,"(0, 0, 18, 106)",13
9700,conv2d_85,"(0, 0, 372, 76)",31
9701,conv2d_85,"(0, 0, 129, 53)",26
9702,conv2d_85,"(0, 0, 968, 8)",12
9703,conv2d_85,"(0, 0, 206, 85)",14
9704,conv2d_85,"(0, 0, 813, 45)",11
9705,conv2d_85,"(0, 0, 693, 78)",31
9706,conv2d_85,"(0, 0, 271, 11)",21
9707,conv2d_85,"(0, 0, 364, 82)",13
9708,conv2d_85,"(0, 0, 734, 41)",21
9709,conv2d_85,"(0, 0, 774, 115)",5
9710,conv2d_85,"(0, 0, 378, 52)",0
9711,conv2d_85,"(0, 0, 525, 60)",25
9712,conv2d_85,"(0, 0, 451, 127)",9
9713,conv2d_85,"(0, 0, 519, 18)",2
9714,conv2d_85,"(0, 0, 711, 66)",9
9715,conv2d_85,"(0, 0, 33, 3)",20
9716,conv2d_85,"(0, 0, 526, 123)",12
9717,conv2d_85,"(0, 0, 24, 122)",30
9718,conv2d_85,"(0, 0, 769, 52)",3
9719,conv2d_85,"(0, 0, 990, 94)",22
9720,conv2d_85,"(0, 0, 708, 52)",16
9721,conv2d_85,"(0, 0, 970, 117)",16
9722,conv2d_85,"(0, 0, 740, 5)",17
9723,conv2d_85,"(0, 0, 327, 3)",6
9724,conv2d_85,"(0, 0, 727, 62)",31
9725,conv2d_85,"(0, 0, 2, 8)",22
9726,conv2d_85,"(0, 0, 745, 77)",12
9727,conv2d_85,"(0, 0, 518, 64)",18
9728,conv2d_85,"(0, 0, 169, 83)",15
9729,conv2d_85,"(0, 0, 149, 98)",27
9730,conv2d_85,"(0, 0, 278, 20)",9
9731,conv2d_85,"(0, 0, 62, 114)",12
9732,conv2d_85,"(0, 0, 124, 33)",16
9733,conv2d_85,"(0, 0, 508, 27)",7
9734,conv2d_85,"(0, 0, 906, 24)",10
9735,conv2d_85,"(0, 0, 768, 64)",21
9736,conv2d_85,"(0, 0, 953, 34)",8
9737,conv2d_85,"(0, 0, 397, 31)",5
9738,conv2d_85,"(0, 0, 1, 15)",10
9739,conv2d_85,"(0, 0, 224, 53)",26
9740,conv2d_85,"(0, 0, 593, 116)",23
9741,conv2d_85,"(0, 0, 666, 99)",11
9742,conv2d_85,"(0, 0, 561, 56)",19
9743,conv2d_85,"(0, 0, 300, 25)",18
9744,conv2d_85,"(0, 0, 912, 100)",1
9745,conv2d_85,"(0, 0, 270, 124)",12
9746,conv2d_85,"(0, 0, 350, 3)",17
9747,conv2d_85,"(0, 0, 537, 41)",14
9748,conv2d_85,"(0, 0, 156, 101)",31
9749,conv2d_85,"(0, 0, 87, 45)",11
9750,conv2d_85,"(0, 0, 293, 119)",23
9751,conv2d_85,"(0, 0, 938, 20)",5
9752,conv2d_85,"(0, 0, 347, 95)",19
9753,conv2d_85,"(0, 0, 735, 91)",27
9754,conv2d_85,"(0, 0, 252, 65)",8
9755,conv2d_85,"(0, 0, 495, 24)",19
9756,conv2d_85,"(0, 0, 270, 36)",3
9757,conv2d_85,"(0, 0, 23, 41)",29
9758,conv2d_85,"(0, 0, 393, 44)",15
9759,conv2d_85,"(0, 0, 149, 67)",21
9760,conv2d_85,"(0, 0, 528, 125)",6
9761,conv2d_85,"(0, 0, 371, 74)",23
9762,conv2d_85,"(0, 0, 62, 58)",8
9763,conv2d_85,"(0, 0, 870, 71)",1
9764,conv2d_85,"(0, 0, 118, 3)",4
9765,conv2d_85,"(0, 0, 434, 72)",11
9766,conv2d_85,"(0, 0, 288, 21)",30
9767,conv2d_85,"(0, 0, 987, 7)",8
9768,conv2d_85,"(0, 0, 912, 34)",1
9769,conv2d_85,"(0, 0, 437, 32)",29
9770,conv2d_85,"(0, 0, 637, 102)",11
9771,conv2d_85,"(0, 0, 412, 89)",4
9772,conv2d_85,"(0, 0, 216, 16)",28
9773,conv2d_85,"(0, 0, 805, 111)",28
9774,conv2d_85,"(0, 0, 717, 42)",12
9775,conv2d_85,"(0, 0, 578, 55)",2
9776,conv2d_85,"(0, 0, 115, 113)",31
9777,conv2d_85,"(0, 0, 48, 80)",8
9778,conv2d_85,"(0, 0, 97, 11)",30
9779,conv2d_85,"(0, 0, 749, 2)",8
9780,conv2d_85,"(0, 0, 954, 94)",8
9781,conv2d_85,"(0, 0, 782, 53)",14
9782,conv2d_85,"(0, 0, 114, 54)",27
9783,conv2d_85,"(0, 0, 756, 103)",19
9784,conv2d_85,"(0, 0, 596, 105)",31
9785,conv2d_85,"(0, 0, 114, 29)",7
9786,conv2d_85,"(0, 0, 378, 30)",8
9787,conv2d_85,"(0, 0, 596, 61)",31
9788,conv2d_85,"(0, 0, 329, 30)",0
9789,conv2d_85,"(0, 0, 411, 46)",13
9790,conv2d_85,"(0, 0, 890, 103)",21
