Injection,Layer,TensorIndex,Bit
8646,conv2d_49,"(1, 1, 92, 38)",5
8647,conv2d_49,"(0, 2, 155, 69)",17
8648,conv2d_49,"(0, 2, 95, 88)",22
8649,conv2d_49,"(1, 1, 21, 211)",23
8650,conv2d_49,"(2, 0, 142, 172)",9
8651,conv2d_49,"(1, 0, 94, 112)",20
8652,conv2d_49,"(2, 0, 125, 284)",27
8653,conv2d_49,"(2, 0, 1, 99)",9
8654,conv2d_49,"(2, 0, 45, 280)",15
8655,conv2d_49,"(2, 1, 36, 182)",31
8656,conv2d_49,"(2, 0, 95, 53)",22
8657,conv2d_49,"(1, 1, 104, 306)",10
8658,conv2d_49,"(2, 1, 134, 210)",31
8659,conv2d_49,"(1, 2, 105, 136)",23
8660,conv2d_49,"(1, 2, 8, 164)",9
8661,conv2d_49,"(0, 0, 62, 266)",7
8662,conv2d_49,"(2, 2, 90, 281)",3
8663,conv2d_49,"(0, 2, 139, 269)",30
8664,conv2d_49,"(2, 1, 103, 161)",22
8665,conv2d_49,"(2, 0, 86, 13)",0
8666,conv2d_49,"(0, 0, 135, 163)",0
8667,conv2d_49,"(2, 1, 142, 287)",31
8668,conv2d_49,"(1, 1, 125, 304)",31
8669,conv2d_49,"(2, 0, 20, 222)",28
8670,conv2d_49,"(1, 1, 140, 272)",12
8671,conv2d_49,"(1, 1, 75, 196)",15
8672,conv2d_49,"(1, 1, 59, 112)",28
8673,conv2d_49,"(1, 0, 146, 141)",12
8674,conv2d_49,"(0, 0, 147, 245)",27
8675,conv2d_49,"(0, 2, 128, 87)",4
8676,conv2d_49,"(0, 0, 0, 176)",31
8677,conv2d_49,"(2, 2, 52, 148)",31
8678,conv2d_49,"(1, 0, 73, 125)",20
8679,conv2d_49,"(2, 1, 29, 84)",0
8680,conv2d_49,"(1, 1, 0, 163)",8
8681,conv2d_49,"(2, 1, 6, 213)",27
8682,conv2d_49,"(0, 1, 152, 83)",22
8683,conv2d_49,"(1, 0, 124, 300)",26
8684,conv2d_49,"(2, 2, 4, 193)",20
8685,conv2d_49,"(2, 2, 29, 297)",5
8686,conv2d_49,"(1, 2, 76, 224)",14
8687,conv2d_49,"(1, 0, 111, 199)",28
8688,conv2d_49,"(1, 2, 134, 270)",28
8689,conv2d_49,"(2, 2, 129, 153)",22
8690,conv2d_49,"(0, 0, 115, 185)",7
8691,conv2d_49,"(1, 1, 137, 313)",16
8692,conv2d_49,"(0, 1, 99, 307)",15
8693,conv2d_49,"(0, 1, 81, 289)",30
8694,conv2d_49,"(1, 1, 122, 128)",17
8695,conv2d_49,"(2, 0, 112, 121)",5
8696,conv2d_49,"(2, 1, 56, 72)",29
8697,conv2d_49,"(1, 0, 94, 227)",5
8698,conv2d_49,"(2, 1, 144, 280)",21
8699,conv2d_49,"(2, 2, 126, 191)",14
8700,conv2d_49,"(2, 0, 47, 64)",1
8701,conv2d_49,"(2, 0, 82, 30)",20
8702,conv2d_49,"(2, 0, 89, 146)",28
8703,conv2d_49,"(1, 2, 97, 117)",23
8704,conv2d_49,"(1, 2, 8, 145)",4
8705,conv2d_49,"(1, 1, 57, 292)",11
8706,conv2d_49,"(0, 2, 104, 148)",30
8707,conv2d_49,"(0, 2, 34, 52)",14
8708,conv2d_49,"(1, 1, 14, 126)",15
8709,conv2d_49,"(0, 2, 95, 103)",23
8710,conv2d_49,"(1, 2, 120, 313)",1
8711,conv2d_49,"(0, 2, 101, 292)",11
8712,conv2d_49,"(1, 0, 152, 61)",31
8713,conv2d_49,"(2, 1, 125, 286)",30
8714,conv2d_49,"(0, 2, 141, 258)",30
8715,conv2d_49,"(1, 0, 119, 97)",3
8716,conv2d_49,"(1, 0, 120, 301)",15
8717,conv2d_49,"(1, 0, 98, 223)",31
8718,conv2d_49,"(2, 1, 127, 291)",21
8719,conv2d_49,"(2, 2, 14, 5)",18
8720,conv2d_49,"(2, 0, 93, 142)",28
8721,conv2d_49,"(1, 0, 153, 71)",1
8722,conv2d_49,"(1, 2, 4, 41)",14
8723,conv2d_49,"(1, 1, 37, 93)",9
8724,conv2d_49,"(0, 1, 132, 229)",18
8725,conv2d_49,"(0, 1, 60, 197)",19
8726,conv2d_49,"(1, 1, 89, 40)",7
8727,conv2d_49,"(1, 1, 117, 34)",13
8728,conv2d_49,"(2, 1, 141, 299)",10
8729,conv2d_49,"(2, 0, 80, 142)",29
8730,conv2d_49,"(2, 2, 129, 17)",19
8731,conv2d_49,"(1, 2, 126, 3)",20
8732,conv2d_49,"(0, 1, 140, 102)",12
8733,conv2d_49,"(2, 2, 86, 200)",30
8734,conv2d_49,"(2, 0, 111, 72)",23
8735,conv2d_49,"(2, 2, 116, 17)",1
8736,conv2d_49,"(0, 0, 21, 178)",26
8737,conv2d_49,"(1, 0, 106, 310)",4
8738,conv2d_49,"(0, 1, 136, 65)",24
8739,conv2d_49,"(2, 1, 62, 280)",1
8740,conv2d_49,"(2, 1, 123, 93)",14
8741,conv2d_49,"(2, 0, 145, 230)",7
8742,conv2d_49,"(0, 1, 146, 147)",5
8743,conv2d_49,"(0, 1, 121, 114)",15
8744,conv2d_49,"(2, 0, 109, 1)",2
8745,conv2d_49,"(2, 0, 95, 270)",2
8746,conv2d_49,"(1, 2, 143, 208)",13
8747,conv2d_49,"(0, 1, 132, 217)",28
8748,conv2d_49,"(2, 1, 50, 82)",27
8749,conv2d_49,"(0, 1, 105, 172)",30
8750,conv2d_49,"(1, 2, 95, 246)",22
8751,conv2d_49,"(2, 1, 62, 229)",18
8752,conv2d_49,"(1, 2, 0, 51)",28
8753,conv2d_49,"(1, 0, 33, 246)",18
8754,conv2d_49,"(1, 2, 45, 20)",4
8755,conv2d_49,"(1, 1, 138, 13)",28
8756,conv2d_49,"(1, 1, 54, 77)",18
8757,conv2d_49,"(2, 0, 120, 184)",2
8758,conv2d_49,"(0, 1, 5, 269)",7
8759,conv2d_49,"(0, 1, 73, 8)",3
8760,conv2d_49,"(2, 0, 77, 239)",7
8761,conv2d_49,"(0, 2, 97, 207)",7
8762,conv2d_49,"(0, 1, 29, 219)",23
8763,conv2d_49,"(0, 0, 111, 195)",18
8764,conv2d_49,"(1, 2, 70, 8)",22
8765,conv2d_49,"(0, 1, 10, 23)",21
8766,conv2d_49,"(0, 2, 77, 282)",8
8767,conv2d_49,"(0, 1, 122, 66)",2
8768,conv2d_49,"(2, 1, 79, 196)",15
8769,conv2d_49,"(2, 1, 111, 170)",2
8770,conv2d_49,"(0, 2, 100, 115)",13
8771,conv2d_49,"(1, 0, 74, 206)",10
8772,conv2d_49,"(1, 2, 92, 155)",6
8773,conv2d_49,"(2, 2, 9, 248)",14
8774,conv2d_49,"(0, 1, 89, 120)",11
8775,conv2d_49,"(2, 2, 69, 133)",26
8776,conv2d_49,"(2, 2, 63, 205)",2
8777,conv2d_49,"(1, 1, 8, 20)",13
8778,conv2d_49,"(0, 1, 140, 302)",26
8779,conv2d_49,"(1, 0, 42, 253)",19
8780,conv2d_49,"(1, 0, 147, 5)",28
8781,conv2d_49,"(2, 2, 144, 26)",28
8782,conv2d_49,"(1, 0, 18, 107)",7
8783,conv2d_49,"(2, 2, 104, 203)",6
8784,conv2d_49,"(0, 2, 4, 114)",18
8785,conv2d_49,"(0, 2, 154, 194)",11
8786,conv2d_49,"(1, 0, 24, 281)",6
8787,conv2d_49,"(1, 1, 64, 195)",26
8788,conv2d_49,"(1, 1, 39, 197)",14
8789,conv2d_49,"(1, 0, 39, 57)",26
8790,conv2d_49,"(1, 1, 32, 55)",28
8791,conv2d_49,"(0, 2, 44, 202)",22
8792,conv2d_49,"(1, 1, 149, 255)",17
8793,conv2d_49,"(2, 0, 9, 186)",28
8794,conv2d_49,"(0, 2, 119, 61)",14
8795,conv2d_49,"(1, 0, 86, 45)",27
8796,conv2d_49,"(0, 1, 71, 18)",5
8797,conv2d_49,"(1, 0, 64, 135)",26
8798,conv2d_49,"(1, 1, 9, 170)",6
8799,conv2d_49,"(1, 1, 47, 189)",18
8800,conv2d_49,"(2, 2, 128, 176)",9
8801,conv2d_49,"(2, 2, 106, 306)",18
8802,conv2d_49,"(0, 2, 65, 188)",7
8803,conv2d_49,"(2, 0, 118, 112)",16
8804,conv2d_49,"(1, 1, 129, 304)",8
8805,conv2d_49,"(0, 2, 154, 10)",12
8806,conv2d_49,"(2, 1, 63, 227)",20
8807,conv2d_49,"(0, 1, 79, 84)",26
8808,conv2d_49,"(1, 2, 124, 1)",7
8809,conv2d_49,"(1, 1, 111, 159)",0
8810,conv2d_49,"(2, 0, 111, 87)",12
8811,conv2d_49,"(1, 0, 48, 180)",20
8812,conv2d_49,"(1, 0, 87, 180)",12
8813,conv2d_49,"(2, 0, 110, 73)",5
8814,conv2d_49,"(1, 0, 136, 106)",23
8815,conv2d_49,"(0, 2, 18, 176)",22
8816,conv2d_49,"(2, 1, 33, 139)",9
8817,conv2d_49,"(0, 1, 86, 246)",25
8818,conv2d_49,"(2, 0, 128, 277)",17
8819,conv2d_49,"(2, 0, 44, 269)",28
8820,conv2d_49,"(0, 0, 120, 80)",25
8821,conv2d_49,"(1, 0, 52, 96)",11
8822,conv2d_49,"(1, 2, 54, 316)",6
8823,conv2d_49,"(1, 1, 38, 127)",10
8824,conv2d_49,"(0, 0, 63, 231)",26
8825,conv2d_49,"(1, 2, 114, 64)",27
8826,conv2d_49,"(1, 2, 74, 224)",21
8827,conv2d_49,"(0, 2, 130, 259)",18
8828,conv2d_49,"(1, 2, 137, 197)",29
8829,conv2d_49,"(2, 0, 149, 150)",18
8830,conv2d_49,"(2, 0, 155, 137)",4
8831,conv2d_49,"(1, 1, 106, 103)",31
8832,conv2d_49,"(1, 2, 103, 80)",16
8833,conv2d_49,"(2, 1, 1, 309)",14
8834,conv2d_49,"(1, 2, 108, 207)",13
8835,conv2d_49,"(0, 0, 8, 95)",25
8836,conv2d_49,"(0, 1, 52, 63)",28
8837,conv2d_49,"(1, 0, 3, 305)",19
8838,conv2d_49,"(2, 2, 53, 21)",14
8839,conv2d_49,"(0, 2, 51, 96)",20
8840,conv2d_49,"(0, 0, 131, 49)",25
8841,conv2d_49,"(2, 0, 71, 206)",10
8842,conv2d_45,"(0, 0, 433, 15)",7
8843,conv2d_45,"(0, 0, 512, 14)",4
8844,conv2d_45,"(0, 0, 362, 7)",30
8845,conv2d_45,"(0, 0, 368, 6)",16
8846,conv2d_45,"(0, 0, 325, 5)",24
8847,conv2d_45,"(0, 0, 12, 27)",15
8848,conv2d_45,"(0, 0, 361, 24)",25
8849,conv2d_45,"(0, 0, 144, 2)",9
8850,conv2d_45,"(0, 0, 506, 19)",21
8851,conv2d_45,"(0, 0, 149, 6)",15
8852,conv2d_45,"(0, 0, 44, 21)",4
8853,conv2d_45,"(0, 0, 296, 3)",20
8854,conv2d_45,"(0, 0, 508, 30)",8
8855,conv2d_45,"(0, 0, 38, 4)",11
8856,conv2d_45,"(0, 0, 405, 27)",3
8857,conv2d_45,"(0, 0, 428, 13)",10
8858,conv2d_45,"(0, 0, 297, 7)",14
8859,conv2d_45,"(0, 0, 200, 30)",5
8860,conv2d_45,"(0, 0, 202, 17)",0
8861,conv2d_45,"(0, 0, 26, 9)",25
8862,conv2d_45,"(0, 0, 407, 11)",0
8863,conv2d_45,"(0, 0, 291, 11)",20
8864,conv2d_45,"(0, 0, 175, 28)",10
8865,conv2d_45,"(0, 0, 233, 29)",11
8866,conv2d_45,"(0, 0, 212, 9)",29
8867,conv2d_45,"(0, 0, 335, 11)",7
8868,conv2d_45,"(0, 0, 254, 18)",23
8869,conv2d_45,"(0, 0, 240, 18)",19
8870,conv2d_45,"(0, 0, 274, 23)",3
8871,conv2d_45,"(0, 0, 177, 30)",13
8872,conv2d_45,"(0, 0, 420, 25)",22
8873,conv2d_45,"(0, 0, 374, 23)",21
8874,conv2d_45,"(0, 0, 504, 15)",0
8875,conv2d_45,"(0, 0, 475, 31)",12
8876,conv2d_45,"(0, 0, 454, 7)",4
8877,conv2d_45,"(0, 0, 371, 14)",12
8878,conv2d_45,"(0, 0, 242, 13)",26
8879,conv2d_45,"(0, 0, 270, 26)",3
8880,conv2d_45,"(0, 0, 319, 5)",5
8881,conv2d_45,"(0, 0, 213, 12)",0
8882,conv2d_45,"(0, 0, 170, 27)",3
8883,conv2d_45,"(0, 0, 79, 13)",8
8884,conv2d_45,"(0, 0, 408, 24)",7
8885,conv2d_45,"(0, 0, 96, 24)",9
8886,conv2d_47,"(0, 0, 6, 48)",30
8887,conv2d_47,"(0, 2, 28, 21)",18
8888,conv2d_47,"(2, 1, 29, 81)",2
8889,conv2d_47,"(2, 2, 7, 85)",23
8890,conv2d_47,"(2, 2, 4, 7)",0
8891,conv2d_47,"(1, 1, 21, 1)",14
8892,conv2d_47,"(1, 0, 10, 91)",23
8893,conv2d_47,"(1, 1, 5, 94)",15
8894,conv2d_47,"(1, 0, 11, 92)",15
8895,conv2d_47,"(2, 0, 9, 7)",24
8896,conv2d_47,"(0, 1, 6, 122)",26
8897,conv2d_47,"(0, 0, 27, 83)",18
8898,conv2d_47,"(1, 1, 12, 42)",28
8899,conv2d_47,"(0, 2, 18, 113)",19
8900,conv2d_47,"(1, 0, 23, 11)",31
8901,conv2d_47,"(0, 0, 12, 86)",31
8902,conv2d_47,"(0, 1, 22, 126)",7
8903,conv2d_47,"(2, 2, 29, 80)",7
8904,conv2d_47,"(0, 1, 15, 102)",6
8905,conv2d_47,"(0, 0, 7, 81)",16
8906,conv2d_47,"(0, 0, 16, 41)",18
8907,conv2d_47,"(1, 1, 23, 79)",28
8908,conv2d_47,"(2, 0, 4, 55)",28
8909,conv2d_47,"(2, 1, 30, 19)",5
8910,conv2d_47,"(1, 2, 26, 0)",20
8911,conv2d_47,"(2, 0, 20, 79)",22
8912,conv2d_47,"(0, 1, 0, 121)",0
8913,conv2d_47,"(1, 1, 5, 31)",5
8914,conv2d_47,"(1, 0, 1, 118)",13
8915,conv2d_47,"(0, 2, 7, 9)",8
8916,conv2d_47,"(2, 0, 13, 115)",5
8917,conv2d_47,"(0, 0, 29, 22)",15
8918,conv2d_47,"(2, 1, 30, 81)",22
8919,conv2d_47,"(0, 0, 16, 108)",4
8920,conv2d_47,"(1, 0, 20, 16)",25
8921,conv2d_47,"(2, 0, 28, 14)",18
8922,conv2d_47,"(1, 1, 7, 19)",13
8923,conv2d_47,"(1, 2, 11, 69)",4
8924,conv2d_47,"(1, 1, 16, 31)",18
8925,conv2d_47,"(0, 1, 27, 101)",9
8926,conv2d_47,"(0, 2, 14, 32)",27
8927,conv2d_47,"(2, 0, 8, 75)",5
8928,conv2d_47,"(1, 0, 16, 108)",14
8929,conv2d_47,"(2, 2, 6, 89)",21
8930,conv2d_47,"(1, 2, 15, 38)",27
8931,conv2d_47,"(0, 0, 20, 100)",31
8932,conv2d_47,"(1, 1, 27, 73)",12
8933,conv2d_47,"(1, 1, 6, 59)",20
8934,conv2d_47,"(0, 1, 27, 2)",18
8935,conv2d_47,"(2, 0, 6, 26)",30
8936,conv2d_47,"(2, 2, 14, 26)",18
8937,conv2d_47,"(2, 0, 15, 108)",0
8938,conv2d_47,"(2, 1, 2, 127)",27
8939,conv2d_47,"(2, 1, 28, 82)",3
8940,conv2d_47,"(0, 1, 14, 28)",6
8941,conv2d_47,"(2, 1, 17, 82)",31
8942,conv2d_47,"(0, 0, 31, 78)",17
8943,conv2d_47,"(2, 2, 23, 57)",30
8944,conv2d_47,"(2, 1, 27, 63)",2
8945,conv2d_47,"(2, 1, 27, 24)",9
8946,conv2d_47,"(0, 2, 15, 92)",30
8947,conv2d_47,"(1, 0, 3, 81)",13
8948,conv2d_47,"(0, 2, 1, 121)",7
8949,conv2d_47,"(2, 2, 25, 83)",28
8950,conv2d_47,"(2, 2, 1, 68)",22
8951,conv2d_47,"(1, 2, 1, 43)",22
8952,conv2d_47,"(1, 2, 22, 8)",9
8953,conv2d_47,"(1, 2, 17, 17)",9
8954,conv2d_47,"(2, 0, 25, 99)",25
8955,conv2d_47,"(1, 0, 11, 52)",27
8956,conv2d_47,"(2, 1, 5, 24)",17
8957,conv2d_47,"(0, 2, 24, 9)",31
8958,conv2d_47,"(1, 2, 3, 6)",12
8959,conv2d_47,"(0, 2, 7, 22)",7
8960,conv2d_47,"(2, 0, 21, 117)",9
8961,conv2d_47,"(0, 0, 13, 41)",11
8962,conv2d_47,"(1, 1, 24, 84)",8
8963,conv2d_47,"(2, 2, 0, 88)",13
8964,conv2d_47,"(0, 1, 27, 88)",11
8965,conv2d_47,"(1, 0, 7, 117)",12
8966,conv2d_47,"(1, 2, 11, 71)",31
8967,conv2d_47,"(0, 1, 9, 48)",31
8968,conv2d_47,"(1, 0, 31, 59)",6
8969,conv2d_47,"(0, 2, 9, 79)",16
8970,conv2d_47,"(1, 2, 2, 47)",15
8971,conv2d_47,"(0, 1, 16, 123)",29
8972,conv2d_47,"(0, 1, 18, 16)",3
8973,conv2d_47,"(2, 1, 8, 84)",14
8974,conv2d_47,"(1, 2, 23, 0)",31
8975,conv2d_47,"(1, 1, 14, 126)",11
8976,conv2d_47,"(1, 2, 13, 125)",22
8977,conv2d_47,"(0, 2, 9, 116)",6
8978,conv2d_47,"(0, 2, 4, 108)",9
8979,conv2d_47,"(1, 0, 15, 21)",6
8980,conv2d_47,"(2, 0, 15, 18)",3
8981,conv2d_47,"(1, 1, 1, 27)",12
8982,conv2d_50,"(0, 1, 11, 95)",25
8983,conv2d_50,"(2, 2, 73, 71)",6
8984,conv2d_50,"(0, 2, 54, 43)",8
8985,conv2d_50,"(0, 0, 58, 46)",30
8986,conv2d_50,"(2, 1, 82, 63)",3
8987,conv2d_50,"(2, 0, 53, 77)",15
8988,conv2d_50,"(2, 1, 3, 122)",28
8989,conv2d_50,"(2, 0, 122, 52)",7
8990,conv2d_50,"(1, 2, 28, 57)",11
8991,conv2d_50,"(2, 0, 96, 35)",0
8992,conv2d_50,"(0, 1, 114, 53)",6
8993,conv2d_50,"(1, 2, 19, 59)",19
8994,conv2d_50,"(2, 0, 63, 69)",12
8995,conv2d_50,"(2, 1, 71, 113)",14
8996,conv2d_50,"(0, 0, 24, 31)",28
8997,conv2d_50,"(2, 1, 64, 15)",25
8998,conv2d_50,"(1, 1, 78, 43)",19
8999,conv2d_50,"(1, 0, 112, 7)",0
9000,conv2d_50,"(1, 1, 59, 82)",8
9001,conv2d_50,"(2, 2, 67, 52)",6
9002,conv2d_50,"(2, 2, 7, 31)",11
9003,conv2d_50,"(0, 0, 82, 59)",17
9004,conv2d_50,"(2, 2, 123, 125)",10
9005,conv2d_50,"(2, 1, 124, 87)",14
9006,conv2d_50,"(1, 1, 17, 118)",18
9007,conv2d_50,"(0, 0, 82, 25)",2
9008,conv2d_50,"(1, 1, 4, 114)",26
9009,conv2d_50,"(2, 2, 15, 126)",25
9010,conv2d_50,"(0, 0, 59, 54)",4
9011,conv2d_50,"(0, 2, 23, 110)",21
9012,conv2d_50,"(0, 2, 56, 86)",15
9013,conv2d_50,"(2, 0, 52, 125)",12
9014,conv2d_50,"(0, 1, 14, 65)",31
9015,conv2d_50,"(0, 0, 119, 19)",31
9016,conv2d_50,"(1, 0, 7, 54)",8
9017,conv2d_50,"(1, 1, 3, 13)",8
9018,conv2d_50,"(0, 0, 122, 11)",25
9019,conv2d_50,"(1, 2, 69, 46)",19
9020,conv2d_50,"(1, 2, 76, 32)",17
9021,conv2d_50,"(0, 1, 62, 122)",20
9022,conv2d_50,"(1, 0, 108, 15)",1
9023,conv2d_50,"(1, 1, 56, 85)",7
9024,conv2d_50,"(1, 0, 6, 33)",2
9025,conv2d_50,"(2, 2, 122, 88)",1
9026,conv2d_50,"(2, 2, 80, 59)",20
9027,conv2d_50,"(2, 2, 25, 2)",26
9028,conv2d_50,"(1, 1, 71, 67)",20
9029,conv2d_50,"(2, 1, 20, 114)",16
9030,conv2d_50,"(0, 1, 47, 75)",16
9031,conv2d_50,"(0, 1, 92, 14)",20
9032,conv2d_50,"(1, 0, 123, 107)",11
9033,conv2d_50,"(2, 1, 29, 12)",31
9034,conv2d_50,"(0, 0, 62, 80)",4
9035,conv2d_50,"(2, 0, 65, 57)",19
9036,conv2d_50,"(2, 2, 89, 8)",3
9037,conv2d_50,"(0, 2, 122, 99)",4
9038,conv2d_50,"(1, 1, 69, 65)",19
9039,conv2d_50,"(0, 0, 1, 65)",2
9040,conv2d_50,"(0, 1, 9, 75)",26
9041,conv2d_50,"(1, 2, 91, 65)",29
9042,conv2d_50,"(1, 2, 54, 98)",28
9043,conv2d_50,"(1, 1, 43, 89)",1
9044,conv2d_50,"(1, 1, 36, 72)",27
9045,conv2d_50,"(1, 1, 80, 34)",3
9046,conv2d_50,"(2, 0, 49, 21)",30
9047,conv2d_50,"(0, 2, 20, 84)",7
9048,conv2d_50,"(1, 1, 27, 43)",11
9049,conv2d_50,"(2, 2, 15, 95)",7
9050,conv2d_50,"(2, 0, 84, 94)",19
9051,conv2d_50,"(1, 0, 27, 61)",28
9052,conv2d_50,"(1, 0, 127, 18)",27
9053,conv2d_50,"(1, 2, 123, 70)",24
9054,conv2d_50,"(2, 0, 25, 48)",14
9055,conv2d_50,"(0, 2, 63, 40)",29
9056,conv2d_50,"(0, 0, 120, 102)",23
9057,conv2d_50,"(0, 1, 96, 78)",16
9058,conv2d_50,"(1, 2, 71, 74)",26
9059,conv2d_50,"(2, 2, 93, 72)",11
9060,conv2d_50,"(0, 2, 78, 64)",14
9061,conv2d_50,"(0, 0, 17, 47)",28
9062,conv2d_50,"(2, 2, 69, 32)",17
9063,conv2d_50,"(2, 1, 40, 126)",20
9064,conv2d_50,"(1, 2, 68, 23)",19
9065,conv2d_50,"(2, 2, 1, 5)",19
9066,conv2d_50,"(2, 1, 86, 98)",25
9067,conv2d_50,"(2, 2, 39, 60)",18
9068,conv2d_50,"(2, 1, 4, 126)",15
9069,conv2d_50,"(2, 2, 101, 122)",30
9070,conv2d_50,"(2, 1, 65, 107)",13
9071,conv2d_50,"(1, 0, 11, 115)",17
9072,conv2d_50,"(0, 2, 89, 37)",6
9073,conv2d_50,"(1, 0, 31, 116)",28
9074,conv2d_50,"(1, 1, 113, 78)",27
9075,conv2d_50,"(0, 2, 102, 108)",5
9076,conv2d_50,"(1, 0, 48, 30)",24
9077,conv2d_50,"(1, 2, 32, 64)",13
9078,conv2d_50,"(1, 2, 114, 28)",31
9079,conv2d_50,"(1, 1, 90, 3)",20
9080,conv2d_50,"(2, 1, 6, 29)",27
9081,conv2d_50,"(1, 0, 106, 54)",19
9082,conv2d_50,"(1, 1, 114, 71)",7
9083,conv2d_50,"(1, 1, 8, 69)",29
9084,conv2d_50,"(1, 2, 34, 14)",1
9085,conv2d_50,"(1, 1, 92, 21)",16
9086,conv2d_50,"(2, 2, 9, 72)",20
9087,conv2d_50,"(0, 1, 82, 117)",24
9088,conv2d_50,"(1, 1, 125, 55)",17
9089,conv2d_50,"(2, 1, 86, 91)",30
9090,conv2d_50,"(0, 0, 104, 99)",21
9091,conv2d_50,"(0, 2, 47, 69)",21
9092,conv2d_50,"(0, 0, 87, 6)",28
9093,conv2d_50,"(2, 1, 120, 41)",8
9094,conv2d_50,"(1, 2, 121, 36)",20
9095,conv2d_50,"(2, 2, 15, 127)",17
9096,conv2d_50,"(1, 0, 109, 40)",15
9097,conv2d_50,"(2, 2, 108, 104)",1
9098,conv2d_50,"(1, 2, 118, 47)",19
9099,conv2d_50,"(2, 2, 44, 67)",18
9100,conv2d_50,"(0, 0, 92, 50)",30
9101,conv2d_50,"(1, 1, 26, 101)",14
9102,conv2d_50,"(1, 2, 126, 122)",16
9103,conv2d_50,"(1, 0, 71, 35)",26
9104,conv2d_50,"(2, 0, 16, 73)",24
9105,conv2d_50,"(2, 1, 109, 49)",1
9106,conv2d_50,"(1, 2, 44, 120)",11
9107,conv2d_50,"(0, 1, 9, 88)",4
9108,conv2d_50,"(2, 1, 109, 89)",3
9109,conv2d_50,"(0, 0, 36, 122)",30
9110,conv2d_50,"(2, 0, 5, 11)",12
9111,conv2d_50,"(2, 2, 78, 55)",1
9112,conv2d_50,"(1, 1, 53, 36)",14
9113,conv2d_50,"(2, 2, 110, 45)",11
9114,conv2d_50,"(0, 2, 72, 71)",0
9115,conv2d_50,"(2, 2, 97, 23)",22
9116,conv2d_50,"(2, 2, 30, 30)",11
9117,conv2d_50,"(1, 0, 107, 76)",15
9118,conv2d_50,"(2, 0, 27, 17)",29
9119,conv2d_50,"(1, 1, 67, 24)",22
9120,conv2d_50,"(2, 0, 21, 24)",1
9121,conv2d_50,"(2, 2, 59, 48)",3
9122,conv2d_50,"(1, 2, 98, 94)",27
9123,conv2d_50,"(0, 2, 39, 64)",18
9124,conv2d_50,"(2, 1, 53, 48)",22
9125,conv2d_50,"(2, 2, 40, 73)",19
9126,conv2d_50,"(1, 2, 62, 98)",30
9127,conv2d_50,"(2, 2, 78, 61)",20
9128,conv2d_50,"(0, 2, 62, 13)",11
9129,conv2d_50,"(0, 2, 121, 114)",5
9130,conv2d_50,"(0, 1, 52, 116)",10
9131,conv2d_50,"(1, 1, 11, 91)",12
9132,conv2d_50,"(1, 2, 108, 40)",9
9133,conv2d_50,"(2, 2, 78, 71)",15
9134,conv2d_50,"(1, 2, 36, 119)",29
9135,conv2d_50,"(2, 2, 61, 124)",17
9136,conv2d_50,"(2, 1, 43, 20)",28
9137,conv2d_50,"(1, 1, 124, 42)",31
9138,conv2d_50,"(0, 1, 21, 98)",1
9139,conv2d_50,"(2, 0, 97, 113)",24
9140,conv2d_50,"(0, 2, 80, 97)",18
9141,conv2d_50,"(1, 0, 81, 25)",4
9142,conv2d_50,"(0, 1, 36, 12)",1
9143,conv2d_50,"(2, 0, 19, 67)",29
9144,conv2d_50,"(0, 2, 17, 26)",17
9145,conv2d_50,"(1, 0, 63, 63)",11
9146,conv2d_50,"(1, 2, 93, 108)",6
9147,conv2d_50,"(0, 1, 101, 74)",20
9148,conv2d_50,"(2, 0, 20, 7)",23
9149,conv2d_50,"(2, 0, 16, 53)",1
9150,conv2d_50,"(2, 1, 82, 29)",23
9151,conv2d_50,"(0, 0, 113, 101)",14
9152,conv2d_50,"(2, 0, 14, 122)",4
9153,conv2d_50,"(2, 0, 70, 118)",5
9154,conv2d_50,"(1, 0, 92, 115)",31
9155,conv2d_50,"(0, 0, 1, 59)",28
9156,conv2d_50,"(0, 0, 116, 54)",30
9157,conv2d_50,"(0, 0, 21, 11)",18
9158,conv2d_50,"(0, 0, 105, 43)",10
9159,conv2d_50,"(0, 0, 66, 40)",26
9160,conv2d_50,"(2, 1, 53, 19)",21
9161,conv2d_50,"(1, 0, 109, 69)",10
9162,conv2d_50,"(1, 0, 21, 80)",21
9163,conv2d_50,"(1, 0, 70, 10)",4
9164,conv2d_50,"(1, 1, 8, 7)",3
9165,conv2d_50,"(2, 0, 80, 21)",4
9166,conv2d_50,"(2, 2, 83, 28)",26
9167,conv2d_50,"(1, 1, 38, 14)",12
9168,conv2d_50,"(1, 2, 126, 70)",27
9169,conv2d_50,"(1, 1, 12, 106)",21
9170,conv2d_50,"(1, 1, 38, 96)",22
9171,conv2d_50,"(0, 0, 69, 2)",19
9172,conv2d_50,"(0, 1, 66, 102)",16
9173,conv2d_50,"(2, 1, 28, 106)",21
9174,conv2d_50,"(2, 2, 27, 66)",10
9175,conv2d_50,"(0, 0, 127, 127)",19
9176,conv2d_50,"(0, 1, 97, 24)",1
9177,conv2d_50,"(2, 1, 127, 19)",22
9178,conv2d_50,"(2, 0, 10, 125)",25
9179,conv2d_50,"(1, 0, 97, 125)",16
9180,conv2d_50,"(0, 1, 74, 69)",17
9181,conv2d_50,"(0, 2, 66, 35)",25
9182,conv2d_50,"(2, 2, 4, 126)",3
