Injection,Layer,TensorIndex,Bit
8392,conv2d_40,"(0, 2, 83, 2)",11
8393,conv2d_40,"(2, 2, 40, 142)",7
8394,conv2d_40,"(1, 0, 144, 210)",21
8395,conv2d_40,"(2, 2, 42, 114)",27
8396,conv2d_40,"(2, 2, 119, 37)",0
8397,conv2d_40,"(0, 0, 141, 187)",2
8398,conv2d_40,"(0, 0, 115, 170)",7
8399,conv2d_40,"(1, 2, 96, 114)",24
8400,conv2d_40,"(1, 1, 91, 151)",8
8401,conv2d_40,"(1, 0, 28, 209)",1
8402,conv2d_40,"(2, 1, 2, 225)",23
8403,conv2d_40,"(1, 0, 2, 254)",23
8404,conv2d_40,"(1, 2, 143, 18)",31
8405,conv2d_40,"(0, 0, 74, 136)",12
8406,conv2d_40,"(2, 2, 150, 175)",27
8407,conv2d_40,"(2, 1, 81, 88)",9
8408,conv2d_40,"(1, 1, 63, 204)",1
8409,conv2d_40,"(2, 0, 98, 17)",21
8410,conv2d_40,"(1, 0, 16, 177)",30
8411,conv2d_40,"(2, 1, 114, 300)",4
8412,conv2d_40,"(1, 2, 51, 299)",16
8413,conv2d_40,"(0, 0, 85, 301)",11
8414,conv2d_40,"(1, 1, 50, 232)",21
8415,conv2d_40,"(2, 0, 5, 271)",31
8416,conv2d_40,"(0, 0, 40, 216)",17
8417,conv2d_40,"(1, 1, 22, 213)",24
8418,conv2d_40,"(0, 2, 81, 39)",27
8419,conv2d_40,"(0, 0, 63, 171)",8
8420,conv2d_40,"(0, 2, 115, 133)",6
8421,conv2d_40,"(1, 2, 27, 1)",6
8422,conv2d_40,"(2, 1, 149, 85)",4
8423,conv2d_40,"(2, 1, 142, 315)",2
8424,conv2d_40,"(2, 1, 153, 284)",15
8425,conv2d_40,"(2, 2, 77, 229)",7
8426,conv2d_40,"(2, 0, 102, 69)",31
8427,conv2d_40,"(0, 2, 63, 307)",0
8428,conv2d_40,"(1, 2, 4, 266)",0
8429,conv2d_40,"(0, 2, 130, 168)",7
8430,conv2d_40,"(0, 0, 4, 137)",18
8431,conv2d_40,"(0, 2, 87, 12)",7
8432,conv2d_40,"(1, 2, 86, 24)",14
8433,conv2d_40,"(2, 2, 132, 174)",27
8434,conv2d_40,"(0, 2, 151, 302)",11
8435,conv2d_40,"(0, 0, 60, 54)",26
8436,conv2d_40,"(1, 1, 145, 212)",1
8437,conv2d_40,"(0, 1, 19, 70)",27
8438,conv2d_40,"(1, 0, 108, 229)",7
8439,conv2d_40,"(2, 2, 88, 76)",12
8440,conv2d_40,"(0, 1, 40, 203)",17
8441,conv2d_40,"(2, 1, 130, 318)",20
8442,conv2d_40,"(0, 1, 19, 306)",0
8443,conv2d_40,"(0, 0, 38, 296)",14
8444,conv2d_40,"(2, 1, 66, 40)",23
8445,conv2d_40,"(1, 2, 90, 213)",7
8446,conv2d_40,"(1, 1, 100, 214)",6
8447,conv2d_40,"(1, 2, 5, 108)",22
8448,conv2d_40,"(0, 2, 77, 29)",25
8449,conv2d_40,"(1, 1, 25, 148)",22
8450,conv2d_40,"(1, 0, 135, 20)",20
8451,conv2d_40,"(0, 0, 33, 97)",1
8452,conv2d_40,"(1, 2, 37, 241)",31
8453,conv2d_40,"(0, 0, 65, 197)",26
8454,conv2d_40,"(2, 2, 55, 50)",23
8455,conv2d_40,"(1, 1, 125, 185)",25
8456,conv2d_40,"(2, 0, 129, 60)",20
8457,conv2d_40,"(2, 0, 51, 258)",19
8458,conv2d_40,"(0, 1, 132, 18)",17
8459,conv2d_40,"(2, 2, 36, 142)",30
8460,conv2d_40,"(1, 2, 135, 263)",7
8461,conv2d_40,"(0, 1, 44, 301)",24
8462,conv2d_40,"(2, 0, 97, 190)",11
8463,conv2d_40,"(1, 0, 153, 189)",29
8464,conv2d_40,"(0, 0, 41, 223)",26
8465,conv2d_40,"(0, 0, 60, 275)",30
8466,conv2d_40,"(1, 0, 59, 174)",13
8467,conv2d_40,"(2, 1, 155, 313)",21
8468,conv2d_40,"(2, 0, 143, 240)",10
8469,conv2d_40,"(0, 0, 131, 68)",29
8470,conv2d_40,"(2, 0, 20, 254)",26
8471,conv2d_40,"(1, 1, 144, 66)",1
8472,conv2d_40,"(2, 2, 98, 68)",18
8473,conv2d_40,"(0, 1, 116, 136)",13
8474,conv2d_40,"(2, 1, 24, 142)",15
8475,conv2d_40,"(0, 2, 18, 318)",13
8476,conv2d_40,"(2, 2, 61, 95)",7
8477,conv2d_40,"(2, 2, 110, 270)",27
8478,conv2d_40,"(2, 0, 146, 239)",27
8479,conv2d_40,"(2, 1, 124, 216)",30
8480,conv2d_40,"(0, 2, 34, 246)",6
8481,conv2d_40,"(1, 0, 15, 40)",14
8482,conv2d_40,"(0, 2, 64, 260)",29
8483,conv2d_40,"(1, 0, 44, 285)",5
8484,conv2d_40,"(1, 2, 114, 279)",30
8485,conv2d_40,"(2, 0, 88, 317)",12
8486,conv2d_40,"(0, 1, 36, 144)",13
8487,conv2d_40,"(2, 0, 57, 302)",8
8488,conv2d_40,"(1, 1, 32, 135)",30
8489,conv2d_40,"(1, 1, 46, 230)",16
8490,conv2d_40,"(2, 1, 114, 185)",3
8491,conv2d_40,"(2, 2, 27, 84)",22
8492,conv2d_40,"(0, 1, 23, 95)",19
8493,conv2d_40,"(0, 2, 8, 221)",24
8494,conv2d_40,"(0, 2, 135, 97)",25
8495,conv2d_40,"(2, 2, 125, 273)",19
8496,conv2d_40,"(2, 2, 4, 90)",18
8497,conv2d_40,"(2, 2, 84, 236)",15
8498,conv2d_40,"(2, 1, 128, 188)",28
8499,conv2d_40,"(1, 2, 14, 243)",15
8500,conv2d_40,"(2, 1, 45, 301)",15
8501,conv2d_40,"(0, 1, 13, 66)",19
8502,conv2d_40,"(1, 2, 20, 208)",30
8503,conv2d_40,"(1, 2, 74, 303)",28
8504,conv2d_40,"(2, 0, 134, 231)",27
8505,conv2d_40,"(2, 0, 106, 110)",14
8506,conv2d_40,"(2, 2, 83, 293)",18
8507,conv2d_40,"(0, 2, 149, 167)",4
8508,conv2d_40,"(1, 2, 143, 58)",28
8509,conv2d_40,"(2, 1, 58, 88)",3
8510,conv2d_40,"(1, 1, 158, 44)",13
8511,conv2d_40,"(2, 1, 124, 253)",8
8512,conv2d_40,"(2, 2, 50, 205)",24
8513,conv2d_40,"(2, 2, 74, 180)",31
8514,conv2d_40,"(0, 2, 145, 237)",30
8515,conv2d_40,"(0, 0, 39, 283)",2
8516,conv2d_40,"(0, 0, 31, 281)",6
8517,conv2d_40,"(2, 1, 45, 130)",26
8518,conv2d_40,"(1, 0, 14, 305)",20
8519,conv2d_40,"(1, 1, 82, 43)",21
8520,conv2d_40,"(2, 0, 64, 55)",25
8521,conv2d_40,"(2, 2, 25, 227)",0
8522,conv2d_40,"(0, 2, 2, 261)",16
8523,conv2d_40,"(2, 1, 131, 180)",11
8524,conv2d_40,"(2, 0, 40, 139)",30
8525,conv2d_40,"(1, 1, 150, 150)",22
8526,conv2d_40,"(1, 2, 158, 65)",12
8527,conv2d_40,"(0, 1, 88, 22)",7
8528,conv2d_40,"(0, 2, 118, 300)",21
8529,conv2d_40,"(2, 0, 46, 32)",16
8530,conv2d_40,"(1, 0, 60, 105)",27
8531,conv2d_40,"(2, 1, 95, 237)",30
8532,conv2d_40,"(0, 1, 113, 254)",8
8533,conv2d_40,"(2, 1, 85, 198)",20
8534,conv2d_40,"(2, 0, 52, 24)",0
8535,conv2d_40,"(1, 2, 151, 153)",5
8536,conv2d_40,"(1, 1, 0, 131)",4
8537,conv2d_40,"(0, 1, 130, 93)",5
8538,conv2d_40,"(0, 1, 152, 295)",16
8539,conv2d_40,"(2, 1, 100, 201)",31
8540,conv2d_40,"(0, 1, 30, 235)",14
8541,conv2d_40,"(1, 2, 99, 188)",15
8542,conv2d_40,"(0, 1, 55, 25)",12
8543,conv2d_40,"(1, 2, 146, 198)",9
8544,conv2d_40,"(2, 1, 83, 185)",24
8545,conv2d_40,"(1, 2, 52, 250)",0
8546,conv2d_40,"(0, 2, 143, 242)",3
8547,conv2d_40,"(2, 2, 45, 255)",14
8548,conv2d_40,"(1, 1, 76, 304)",17
8549,conv2d_40,"(0, 2, 18, 212)",24
8550,conv2d_40,"(2, 2, 66, 45)",13
8551,conv2d_40,"(0, 2, 60, 207)",25
8552,conv2d_40,"(1, 1, 112, 90)",19
8553,conv2d_40,"(2, 0, 57, 130)",20
8554,conv2d_40,"(1, 1, 154, 32)",25
8555,conv2d_40,"(0, 2, 4, 111)",25
8556,conv2d_40,"(0, 2, 99, 102)",7
8557,conv2d_40,"(2, 0, 91, 27)",24
8558,conv2d_40,"(1, 2, 14, 132)",29
8559,conv2d_40,"(2, 0, 76, 28)",5
8560,conv2d_40,"(0, 2, 93, 104)",30
8561,conv2d_40,"(1, 1, 154, 126)",10
8562,conv2d_40,"(2, 1, 41, 247)",25
8563,conv2d_40,"(1, 2, 117, 225)",3
8564,conv2d_40,"(1, 2, 92, 171)",2
8565,conv2d_40,"(0, 2, 22, 242)",24
8566,conv2d_40,"(0, 1, 153, 311)",18
8567,conv2d_40,"(1, 0, 46, 281)",3
8568,conv2d_40,"(0, 0, 146, 65)",6
8569,conv2d_40,"(1, 2, 32, 108)",12
8570,conv2d_40,"(1, 0, 67, 241)",10
8571,conv2d_40,"(1, 2, 63, 32)",18
8572,conv2d_40,"(1, 1, 92, 38)",5
8573,conv2d_40,"(0, 2, 155, 69)",17
8574,conv2d_40,"(0, 2, 95, 88)",22
8575,conv2d_40,"(1, 1, 21, 211)",23
8576,conv2d_40,"(2, 0, 142, 172)",9
8577,conv2d_40,"(1, 0, 94, 112)",20
8578,conv2d_40,"(2, 0, 125, 284)",27
8579,conv2d_40,"(2, 0, 1, 99)",9
8580,conv2d_40,"(2, 0, 45, 280)",15
8581,conv2d_40,"(2, 1, 36, 182)",31
8582,conv2d_40,"(2, 0, 95, 53)",22
8583,conv2d_40,"(1, 1, 104, 306)",10
8584,conv2d_40,"(2, 1, 134, 210)",31
8585,conv2d_40,"(1, 2, 105, 136)",23
8586,conv2d_40,"(1, 2, 8, 164)",9
8587,conv2d_40,"(0, 0, 62, 266)",7
8588,conv2d_40,"(2, 2, 90, 281)",3
8589,conv2d_40,"(0, 2, 139, 269)",30
8590,conv2d_40,"(2, 1, 103, 161)",22
8591,conv2d_40,"(2, 0, 86, 13)",0
8592,conv2d_40,"(0, 0, 135, 163)",0
8593,conv2d_40,"(2, 1, 142, 287)",31
8594,conv2d_40,"(1, 1, 125, 304)",31
8595,conv2d_40,"(2, 0, 20, 222)",28
8596,conv2d_40,"(1, 1, 140, 272)",12
8597,conv2d_40,"(1, 1, 75, 196)",15
8598,conv2d_40,"(1, 1, 59, 112)",28
8599,conv2d_40,"(1, 0, 146, 141)",12
8600,conv2d_40,"(0, 0, 147, 245)",27
8601,conv2d_40,"(0, 2, 128, 87)",4
8602,conv2d_40,"(0, 0, 0, 176)",31
8603,conv2d_40,"(2, 2, 52, 148)",31
8604,conv2d_40,"(1, 0, 73, 125)",20
8605,conv2d_40,"(2, 1, 29, 84)",0
8606,conv2d_40,"(1, 1, 0, 163)",8
8607,conv2d_40,"(2, 1, 6, 213)",27
8608,conv2d_40,"(0, 1, 152, 83)",22
8609,conv2d_40,"(1, 0, 124, 300)",26
8610,conv2d_40,"(2, 2, 4, 193)",20
8611,conv2d_40,"(2, 2, 29, 297)",5
8612,conv2d_40,"(1, 2, 76, 224)",14
8613,conv2d_40,"(1, 0, 111, 199)",28
8614,conv2d_40,"(1, 2, 134, 270)",28
8615,conv2d_40,"(2, 2, 129, 153)",22
8616,conv2d_40,"(0, 0, 115, 185)",7
8617,conv2d_40,"(1, 1, 137, 313)",16
8618,conv2d_40,"(0, 1, 99, 307)",15
8619,conv2d_40,"(0, 1, 81, 289)",30
8620,conv2d_40,"(1, 1, 122, 128)",17
8621,conv2d_40,"(2, 0, 112, 121)",5
8622,conv2d_40,"(2, 1, 56, 72)",29
8623,conv2d_40,"(1, 0, 94, 227)",5
8624,conv2d_40,"(2, 1, 144, 280)",21
8625,conv2d_40,"(2, 2, 126, 191)",14
8626,conv2d_40,"(2, 0, 47, 64)",1
8627,conv2d_40,"(2, 0, 82, 30)",20
8628,conv2d_40,"(2, 0, 89, 146)",28
8629,conv2d_40,"(1, 2, 97, 117)",23
8630,conv2d_40,"(1, 2, 8, 145)",4
8631,conv2d_40,"(1, 1, 57, 292)",11
8632,conv2d_40,"(0, 2, 104, 148)",30
8633,conv2d_40,"(0, 2, 34, 52)",14
8634,conv2d_40,"(1, 1, 14, 126)",15
8635,conv2d_40,"(0, 2, 95, 103)",23
8636,conv2d_40,"(1, 2, 120, 313)",1
8637,conv2d_40,"(0, 2, 101, 292)",11
8638,conv2d_40,"(1, 0, 152, 61)",31
8639,conv2d_40,"(2, 1, 125, 286)",30
8640,conv2d_40,"(0, 2, 141, 258)",30
8641,conv2d_40,"(1, 0, 119, 97)",3
8642,conv2d_40,"(1, 0, 120, 301)",15
8643,conv2d_40,"(1, 0, 98, 223)",31
8644,conv2d_40,"(2, 1, 127, 291)",21
8645,conv2d_40,"(2, 2, 14, 5)",18
8646,conv2d_40,"(2, 0, 93, 142)",28
8647,conv2d_40,"(1, 0, 153, 71)",1
8648,conv2d_40,"(1, 2, 4, 41)",14
8649,conv2d_40,"(1, 1, 37, 93)",9
8650,conv2d_40,"(0, 1, 132, 229)",18
8651,conv2d_40,"(0, 1, 60, 197)",19
8652,conv2d_40,"(1, 1, 89, 40)",7
8653,conv2d_40,"(1, 1, 117, 34)",13
8654,conv2d_40,"(2, 1, 141, 299)",10
8655,conv2d_40,"(2, 0, 80, 142)",29
8656,conv2d_40,"(2, 2, 129, 17)",19
8657,conv2d_40,"(1, 2, 126, 3)",20
8658,conv2d_40,"(0, 1, 140, 102)",12
8659,conv2d_40,"(2, 2, 86, 200)",30
8660,conv2d_40,"(2, 0, 111, 72)",23
8661,conv2d_40,"(2, 2, 116, 17)",1
8662,conv2d_40,"(0, 0, 21, 178)",26
8663,conv2d_40,"(1, 0, 106, 310)",4
8664,conv2d_40,"(0, 1, 136, 65)",24
8665,conv2d_40,"(2, 1, 62, 280)",1
8666,conv2d_40,"(2, 1, 123, 93)",14
8667,conv2d_40,"(2, 0, 145, 230)",7
8668,conv2d_40,"(0, 1, 146, 147)",5
8669,conv2d_40,"(0, 1, 121, 114)",15
8670,conv2d_40,"(2, 0, 109, 1)",2
8671,conv2d_40,"(2, 0, 95, 270)",2
8672,conv2d_40,"(1, 2, 143, 208)",13
8673,conv2d_40,"(0, 1, 132, 217)",28
8674,conv2d_40,"(2, 1, 50, 82)",27
8675,conv2d_40,"(0, 1, 105, 172)",30
8676,conv2d_40,"(1, 2, 95, 246)",22
8677,conv2d_40,"(2, 1, 62, 229)",18
8678,conv2d_40,"(1, 2, 0, 51)",28
8679,conv2d_40,"(1, 0, 33, 246)",18
8680,conv2d_40,"(1, 2, 45, 20)",4
8681,conv2d_40,"(1, 1, 138, 13)",28
8682,conv2d_40,"(1, 1, 54, 77)",18
8683,conv2d_40,"(2, 0, 120, 184)",2
8684,conv2d_40,"(0, 1, 5, 269)",7
8685,conv2d_40,"(0, 1, 73, 8)",3
8686,conv2d_40,"(2, 0, 77, 239)",7
8687,conv2d_40,"(0, 2, 97, 207)",7
8688,conv2d_40,"(0, 1, 29, 219)",23
8689,conv2d_40,"(0, 0, 111, 195)",18
8690,conv2d_40,"(1, 2, 70, 8)",22
8691,conv2d_40,"(0, 1, 10, 23)",21
8692,conv2d_40,"(0, 2, 77, 282)",8
8693,conv2d_40,"(0, 1, 122, 66)",2
8694,conv2d_40,"(2, 1, 79, 196)",15
8695,conv2d_40,"(2, 1, 111, 170)",2
8696,conv2d_40,"(0, 2, 100, 115)",13
8697,conv2d_40,"(1, 0, 74, 206)",10
8698,conv2d_40,"(1, 2, 92, 155)",6
8699,conv2d_40,"(2, 2, 9, 248)",14
8700,conv2d_40,"(0, 1, 89, 120)",11
8701,conv2d_40,"(2, 2, 69, 133)",26
8702,conv2d_40,"(2, 2, 63, 205)",2
8703,conv2d_40,"(1, 1, 8, 20)",13
8704,conv2d_40,"(0, 1, 140, 302)",26
8705,conv2d_40,"(1, 0, 42, 253)",19
8706,conv2d_40,"(1, 0, 147, 5)",28
8707,conv2d_40,"(2, 2, 144, 26)",28
8708,conv2d_40,"(1, 0, 18, 107)",7
8709,conv2d_40,"(2, 2, 104, 203)",6
8710,conv2d_40,"(0, 2, 4, 114)",18
8711,conv2d_40,"(0, 2, 154, 194)",11
8712,conv2d_40,"(1, 0, 24, 281)",6
8713,conv2d_40,"(1, 1, 64, 195)",26
8714,conv2d_40,"(1, 1, 39, 197)",14
8715,conv2d_40,"(1, 0, 39, 57)",26
8716,conv2d_40,"(1, 1, 32, 55)",28
8717,conv2d_40,"(0, 2, 44, 202)",22
8718,conv2d_40,"(1, 1, 149, 255)",17
8719,conv2d_40,"(2, 0, 9, 186)",28
8720,conv2d_40,"(0, 2, 119, 61)",14
8721,conv2d_40,"(1, 0, 86, 45)",27
8722,conv2d_40,"(0, 1, 71, 18)",5
8723,conv2d_40,"(1, 0, 64, 135)",26
8724,conv2d_40,"(1, 1, 9, 170)",6
8725,conv2d_40,"(1, 1, 47, 189)",18
8726,conv2d_40,"(2, 2, 128, 176)",9
8727,conv2d_40,"(2, 2, 106, 306)",18
8728,conv2d_40,"(0, 2, 65, 188)",7
8729,conv2d_40,"(2, 0, 118, 112)",16
8730,conv2d_40,"(1, 1, 129, 304)",8
8731,conv2d_40,"(0, 2, 154, 10)",12
8732,conv2d_40,"(2, 1, 63, 227)",20
8733,conv2d_40,"(0, 1, 79, 84)",26
8734,conv2d_40,"(1, 2, 124, 1)",7
8735,conv2d_40,"(1, 1, 111, 159)",0
8736,conv2d_40,"(2, 0, 111, 87)",12
8737,conv2d_40,"(1, 0, 48, 180)",20
8738,conv2d_40,"(1, 0, 87, 180)",12
8739,conv2d_40,"(2, 0, 110, 73)",5
8740,conv2d_40,"(1, 0, 136, 106)",23
8741,conv2d_40,"(0, 2, 18, 176)",22
8742,conv2d_40,"(2, 1, 33, 139)",9
8743,conv2d_40,"(0, 1, 86, 246)",25
8744,conv2d_40,"(2, 0, 128, 277)",17
8745,conv2d_40,"(2, 0, 44, 269)",28
8746,conv2d_40,"(0, 0, 120, 80)",25
8747,conv2d_40,"(1, 0, 52, 96)",11
8748,conv2d_40,"(1, 2, 54, 316)",6
8749,conv2d_40,"(1, 1, 38, 127)",10
8750,conv2d_40,"(0, 0, 63, 231)",26
8751,conv2d_40,"(1, 2, 114, 64)",27
8752,conv2d_40,"(1, 2, 74, 224)",21
8753,conv2d_40,"(0, 2, 130, 259)",18
8754,conv2d_40,"(1, 2, 137, 197)",29
8755,conv2d_40,"(2, 0, 149, 150)",18
8756,conv2d_40,"(2, 0, 155, 137)",4
8757,conv2d_40,"(1, 1, 106, 103)",31
8758,conv2d_40,"(1, 2, 103, 80)",16
8759,conv2d_40,"(2, 1, 1, 309)",14
8760,conv2d_40,"(1, 2, 108, 207)",13
8761,conv2d_40,"(0, 0, 8, 95)",25
8762,conv2d_40,"(0, 1, 52, 63)",28
8763,conv2d_40,"(1, 0, 3, 305)",19
8764,conv2d_40,"(2, 2, 53, 21)",14
8765,conv2d_40,"(0, 2, 51, 96)",20
8766,conv2d_40,"(0, 0, 131, 49)",25
8767,conv2d_40,"(2, 0, 71, 206)",10
8768,conv2d_40,"(0, 2, 108, 127)",3
8769,conv2d_40,"(0, 2, 152, 61)",23
8770,conv2d_40,"(0, 1, 18, 99)",17
8771,conv2d_40,"(1, 2, 144, 123)",6
8772,conv2d_40,"(0, 1, 124, 184)",5
8773,conv2d_40,"(0, 0, 148, 162)",24
8774,conv2d_40,"(2, 1, 3, 218)",11
8775,conv2d_40,"(1, 0, 97, 120)",18
8776,conv2d_40,"(0, 1, 9, 203)",11
8777,conv2d_40,"(1, 2, 79, 73)",8
8778,conv2d_40,"(0, 2, 86, 74)",9
8779,conv2d_40,"(0, 1, 25, 218)",2
8780,conv2d_40,"(0, 0, 32, 212)",18
8781,conv2d_40,"(1, 1, 19, 16)",31
8782,conv2d_40,"(0, 2, 101, 9)",4
8783,conv2d_40,"(2, 1, 144, 19)",22
8784,conv2d_40,"(2, 1, 108, 94)",26
8785,conv2d_40,"(2, 0, 12, 191)",26
8786,conv2d_40,"(1, 2, 23, 282)",10
8787,conv2d_40,"(0, 1, 74, 58)",14
8788,conv2d_40,"(0, 2, 50, 241)",29
8789,conv2d_40,"(0, 2, 71, 42)",1
8790,conv2d_40,"(0, 2, 158, 99)",9
8791,conv2d_40,"(1, 2, 13, 13)",25
8792,conv2d_40,"(0, 1, 101, 90)",0
8793,conv2d_40,"(1, 1, 72, 90)",20
8794,conv2d_40,"(2, 2, 159, 229)",10
8795,conv2d_40,"(0, 1, 59, 32)",14
8796,conv2d_40,"(1, 0, 30, 272)",9
8797,conv2d_40,"(0, 0, 53, 305)",29
8798,conv2d_40,"(1, 0, 83, 89)",7
8799,conv2d_40,"(2, 2, 151, 151)",15
8800,conv2d_40,"(1, 1, 75, 281)",18
8801,conv2d_40,"(2, 2, 21, 120)",25
8802,conv2d_40,"(2, 1, 92, 159)",29
8803,conv2d_40,"(0, 1, 13, 279)",11
8804,conv2d_40,"(0, 1, 109, 138)",26
8805,conv2d_40,"(0, 1, 133, 306)",22
8806,conv2d_40,"(2, 0, 93, 184)",17
8807,conv2d_40,"(0, 2, 139, 172)",31
8808,conv2d_40,"(0, 2, 9, 184)",31
8809,conv2d_40,"(2, 2, 8, 237)",3
8810,conv2d_40,"(1, 0, 29, 96)",6
8811,conv2d_40,"(1, 2, 58, 39)",0
8812,conv2d_40,"(0, 0, 49, 144)",7
8813,conv2d_40,"(2, 1, 107, 191)",16
8814,conv2d_40,"(0, 0, 29, 9)",19
8815,conv2d_40,"(0, 2, 7, 207)",12
8816,conv2d_40,"(0, 0, 83, 106)",27
8817,conv2d_40,"(1, 0, 44, 85)",13
8818,conv2d_40,"(2, 1, 99, 39)",8
8819,conv2d_40,"(0, 0, 102, 197)",7
8820,conv2d_40,"(1, 0, 24, 194)",9
8821,conv2d_40,"(0, 0, 26, 97)",30
8822,conv2d_40,"(0, 2, 114, 43)",18
8823,conv2d_40,"(2, 1, 119, 162)",2
8824,conv2d_40,"(2, 2, 28, 171)",23
8825,conv2d_40,"(0, 2, 141, 14)",0
8826,conv2d_40,"(1, 1, 85, 2)",14
8827,conv2d_40,"(1, 0, 40, 183)",23
8828,conv2d_40,"(0, 1, 94, 306)",27
8829,conv2d_40,"(0, 1, 92, 122)",7
8830,conv2d_40,"(0, 2, 7, 122)",11
8831,conv2d_40,"(1, 0, 96, 269)",3
8832,conv2d_40,"(1, 2, 106, 203)",27
8833,conv2d_40,"(1, 2, 43, 11)",10
8834,conv2d_40,"(1, 1, 93, 98)",28
8835,conv2d_40,"(2, 1, 20, 147)",2
8836,conv2d_40,"(0, 1, 120, 188)",21
8837,conv2d_40,"(0, 2, 38, 98)",31
8838,conv2d_40,"(1, 2, 158, 319)",22
8839,conv2d_40,"(0, 1, 100, 83)",29
8840,conv2d_40,"(2, 2, 159, 267)",7
8841,conv2d_40,"(0, 0, 141, 205)",30
8842,conv2d_40,"(0, 0, 81, 54)",4
8843,conv2d_40,"(2, 1, 41, 132)",7
8844,conv2d_40,"(2, 2, 74, 80)",19
8845,conv2d_40,"(1, 1, 78, 186)",13
8846,conv2d_40,"(1, 0, 52, 38)",30
8847,conv2d_40,"(2, 0, 23, 135)",26
8848,conv2d_40,"(1, 1, 152, 205)",20
8849,conv2d_40,"(1, 1, 138, 27)",0
8850,conv2d_40,"(0, 0, 65, 98)",5
8851,conv2d_40,"(0, 1, 103, 252)",1
8852,conv2d_40,"(0, 2, 26, 198)",2
8853,conv2d_40,"(2, 0, 26, 58)",28
8854,conv2d_40,"(0, 0, 136, 109)",5
8855,conv2d_40,"(0, 0, 41, 232)",20
8856,conv2d_40,"(1, 1, 150, 240)",27
8857,conv2d_40,"(0, 0, 3, 132)",4
8858,conv2d_40,"(0, 1, 74, 162)",3
8859,conv2d_40,"(0, 1, 141, 224)",4
8860,conv2d_40,"(1, 0, 107, 62)",17
8861,conv2d_40,"(2, 2, 77, 88)",4
8862,conv2d_40,"(1, 1, 64, 62)",18
8863,conv2d_40,"(0, 1, 111, 202)",9
8864,conv2d_40,"(0, 2, 58, 64)",27
8865,conv2d_40,"(2, 0, 32, 150)",5
8866,conv2d_40,"(1, 1, 130, 216)",3
8867,conv2d_40,"(2, 1, 132, 114)",6
8868,conv2d_40,"(0, 0, 157, 173)",17
8869,conv2d_40,"(1, 0, 100, 216)",4
8870,conv2d_40,"(1, 1, 73, 253)",20
8871,conv2d_40,"(0, 1, 59, 96)",17
8872,conv2d_40,"(0, 1, 80, 297)",2
8873,conv2d_40,"(0, 0, 73, 165)",13
8874,conv2d_40,"(0, 2, 26, 243)",18
8875,conv2d_40,"(2, 0, 61, 217)",0
8876,conv2d_40,"(2, 2, 139, 254)",2
8877,conv2d_40,"(1, 2, 137, 247)",20
8878,conv2d_40,"(0, 0, 96, 231)",14
8879,conv2d_40,"(0, 2, 70, 7)",20
8880,conv2d_40,"(1, 1, 72, 142)",31
8881,conv2d_40,"(1, 2, 60, 123)",14
8882,conv2d_40,"(1, 0, 155, 190)",27
8883,conv2d_40,"(0, 0, 122, 308)",27
8884,conv2d_40,"(0, 1, 92, 257)",15
8885,conv2d_40,"(1, 0, 123, 39)",16
8886,conv2d_40,"(0, 1, 144, 2)",1
8887,conv2d_40,"(2, 1, 29, 42)",25
8888,conv2d_40,"(2, 1, 146, 285)",17
8889,conv2d_40,"(1, 0, 158, 9)",1
8890,conv2d_40,"(0, 2, 90, 167)",22
8891,conv2d_40,"(0, 2, 146, 247)",4
8892,conv2d_40,"(1, 2, 68, 271)",9
8893,conv2d_40,"(2, 0, 101, 199)",25
8894,conv2d_40,"(2, 2, 155, 105)",11
8895,conv2d_40,"(1, 2, 19, 147)",6
8896,conv2d_40,"(1, 1, 152, 46)",2
8897,conv2d_40,"(2, 1, 45, 195)",1
8898,conv2d_40,"(2, 2, 136, 261)",3
8899,conv2d_40,"(0, 0, 128, 201)",7
8900,conv2d_40,"(1, 2, 30, 76)",21
8901,conv2d_40,"(2, 0, 35, 308)",10
8902,conv2d_40,"(0, 0, 61, 107)",21
8903,conv2d_40,"(1, 0, 124, 199)",22
8904,conv2d_40,"(2, 1, 54, 1)",27
8905,conv2d_40,"(0, 2, 108, 63)",29
8906,conv2d_40,"(0, 0, 66, 59)",17
8907,conv2d_40,"(2, 2, 127, 89)",31
8908,conv2d_40,"(0, 1, 36, 96)",31
8909,conv2d_40,"(1, 0, 125, 119)",6
8910,conv2d_40,"(0, 2, 38, 158)",16
8911,conv2d_40,"(1, 2, 8, 94)",15
8912,conv2d_40,"(0, 1, 66, 246)",29
8913,conv2d_40,"(2, 2, 158, 33)",18
8914,conv2d_40,"(0, 2, 87, 73)",21
8915,conv2d_40,"(2, 1, 34, 290)",14
8916,conv2d_40,"(1, 1, 147, 1)",31
8917,conv2d_40,"(2, 2, 155, 253)",14
8918,conv2d_40,"(2, 0, 75, 202)",31
8919,conv2d_40,"(2, 1, 117, 107)",29
8920,conv2d_40,"(2, 2, 56, 76)",6
8921,conv2d_40,"(0, 2, 18, 216)",9
8922,conv2d_40,"(1, 0, 61, 43)",6
8923,conv2d_40,"(2, 0, 61, 37)",3
8924,conv2d_40,"(1, 1, 7, 54)",12
8925,conv2d_40,"(0, 1, 11, 190)",25
8926,conv2d_40,"(2, 1, 71, 295)",6
8927,conv2d_40,"(0, 2, 54, 87)",8
8928,conv2d_40,"(0, 0, 58, 92)",30
