Injection,Layer,TensorIndex,Bit
9382,features.denseblock3.denselayer22.conv2,"(17, 13, 2, 1)",2
9383,features.denseblock3.denselayer22.conv2,"(23, 107, 2, 2)",14
9384,features.denseblock3.denselayer22.conv2,"(14, 85, 1, 1)",25
9385,features.denseblock3.denselayer22.conv2,"(15, 94, 2, 2)",4
9386,features.denseblock3.denselayer22.conv2,"(9, 66, 0, 2)",28
9387,features.denseblock3.denselayer22.conv2,"(19, 99, 2, 2)",2
9388,features.denseblock3.denselayer22.conv2,"(2, 88, 2, 1)",31
9389,features.denseblock3.denselayer22.conv2,"(13, 51, 2, 0)",29
9390,features.denseblock3.denselayer22.conv2,"(8, 103, 2, 1)",0
9391,features.denseblock3.denselayer22.conv2,"(18, 2, 1, 1)",29
9392,features.denseblock3.denselayer22.conv2,"(23, 6, 0, 1)",20
9393,features.denseblock3.denselayer22.conv2,"(0, 85, 1, 2)",25
9394,features.denseblock3.denselayer22.conv2,"(22, 82, 2, 2)",2
9395,features.denseblock3.denselayer22.conv2,"(25, 82, 2, 1)",31
9396,features.denseblock3.denselayer22.conv2,"(8, 41, 0, 0)",18
9397,features.denseblock3.denselayer23.conv1,"(46, 43, 0, 0)",1
9398,features.denseblock3.denselayer23.conv1,"(15, 408, 0, 0)",6
9399,features.denseblock3.denselayer23.conv1,"(9, 846, 0, 0)",6
9400,features.denseblock3.denselayer23.conv1,"(63, 390, 0, 0)",5
9401,features.denseblock3.denselayer23.conv1,"(23, 865, 0, 0)",3
9402,features.denseblock3.denselayer23.conv1,"(39, 560, 0, 0)",8
9403,features.denseblock3.denselayer23.conv1,"(36, 221, 0, 0)",7
9404,features.denseblock3.denselayer23.conv1,"(69, 2, 0, 0)",21
9405,features.denseblock3.denselayer23.conv1,"(76, 139, 0, 0)",9
9406,features.denseblock3.denselayer23.conv1,"(43, 294, 0, 0)",9
9407,features.denseblock3.denselayer23.conv1,"(59, 707, 0, 0)",0
9408,features.denseblock3.denselayer23.conv1,"(6, 98, 0, 0)",28
9409,features.denseblock3.denselayer23.conv1,"(43, 557, 0, 0)",15
9410,features.denseblock3.denselayer23.conv1,"(85, 62, 0, 0)",14
9411,features.denseblock3.denselayer23.conv1,"(85, 235, 0, 0)",24
9412,features.denseblock3.denselayer23.conv1,"(29, 651, 0, 0)",11
9413,features.denseblock3.denselayer23.conv1,"(71, 915, 0, 0)",31
9414,features.denseblock3.denselayer23.conv1,"(96, 292, 0, 0)",29
9415,features.denseblock3.denselayer23.conv1,"(92, 220, 0, 0)",17
9416,features.denseblock3.denselayer23.conv1,"(0, 565, 0, 0)",29
9417,features.denseblock3.denselayer23.conv1,"(10, 611, 0, 0)",15
9418,features.denseblock3.denselayer23.conv1,"(60, 385, 0, 0)",31
9419,features.denseblock3.denselayer23.conv1,"(48, 931, 0, 0)",27
9420,features.denseblock3.denselayer23.conv1,"(120, 859, 0, 0)",4
9421,features.denseblock3.denselayer23.conv1,"(125, 763, 0, 0)",11
9422,features.denseblock3.denselayer23.conv1,"(37, 298, 0, 0)",28
9423,features.denseblock3.denselayer23.conv1,"(116, 200, 0, 0)",12
9424,features.denseblock3.denselayer23.conv1,"(39, 65, 0, 0)",10
9425,features.denseblock3.denselayer23.conv1,"(40, 169, 0, 0)",14
9426,features.denseblock3.denselayer23.conv1,"(50, 534, 0, 0)",20
9427,features.denseblock3.denselayer23.conv1,"(45, 739, 0, 0)",21
9428,features.denseblock3.denselayer23.conv1,"(7, 394, 0, 0)",1
9429,features.denseblock3.denselayer23.conv1,"(74, 941, 0, 0)",17
9430,features.denseblock3.denselayer23.conv1,"(76, 76, 0, 0)",21
9431,features.denseblock3.denselayer23.conv1,"(41, 189, 0, 0)",23
9432,features.denseblock3.denselayer23.conv1,"(99, 453, 0, 0)",14
9433,features.denseblock3.denselayer23.conv1,"(89, 35, 0, 0)",10
9434,features.denseblock3.denselayer23.conv1,"(48, 201, 0, 0)",7
9435,features.denseblock3.denselayer23.conv1,"(90, 945, 0, 0)",14
9436,features.denseblock3.denselayer23.conv1,"(53, 732, 0, 0)",5
9437,features.denseblock3.denselayer23.conv1,"(5, 348, 0, 0)",17
9438,features.denseblock3.denselayer23.conv1,"(87, 574, 0, 0)",22
9439,features.denseblock3.denselayer23.conv1,"(15, 520, 0, 0)",30
9440,features.denseblock3.denselayer23.conv1,"(33, 230, 0, 0)",0
9441,features.denseblock3.denselayer23.conv1,"(1, 493, 0, 0)",4
9442,features.denseblock3.denselayer23.conv1,"(111, 617, 0, 0)",25
9443,features.denseblock3.denselayer23.conv1,"(116, 291, 0, 0)",10
9444,features.denseblock3.denselayer23.conv1,"(25, 275, 0, 0)",24
9445,features.denseblock3.denselayer23.conv1,"(92, 42, 0, 0)",8
9446,features.denseblock3.denselayer23.conv1,"(117, 864, 0, 0)",21
9447,features.denseblock3.denselayer23.conv1,"(33, 693, 0, 0)",6
9448,features.denseblock3.denselayer23.conv1,"(28, 763, 0, 0)",22
9449,features.denseblock3.denselayer23.conv1,"(105, 182, 0, 0)",9
9450,features.denseblock3.denselayer23.conv1,"(108, 675, 0, 0)",26
9451,features.denseblock3.denselayer23.conv1,"(6, 804, 0, 0)",20
9452,features.denseblock3.denselayer23.conv1,"(102, 309, 0, 0)",15
9453,features.denseblock3.denselayer23.conv1,"(51, 434, 0, 0)",18
9454,features.denseblock3.denselayer23.conv1,"(83, 777, 0, 0)",1
9455,features.denseblock3.denselayer23.conv1,"(110, 327, 0, 0)",8
9456,features.denseblock3.denselayer23.conv1,"(104, 649, 0, 0)",14
9457,features.denseblock3.denselayer23.conv1,"(76, 889, 0, 0)",30
9458,features.denseblock3.denselayer23.conv1,"(18, 353, 0, 0)",12
9459,features.denseblock3.denselayer23.conv1,"(30, 44, 0, 0)",26
9460,features.denseblock3.denselayer23.conv1,"(63, 666, 0, 0)",15
9461,features.denseblock3.denselayer23.conv1,"(19, 765, 0, 0)",23
9462,features.denseblock3.denselayer23.conv1,"(41, 755, 0, 0)",28
9463,features.denseblock3.denselayer23.conv1,"(72, 448, 0, 0)",27
9464,features.denseblock3.denselayer23.conv1,"(112, 666, 0, 0)",18
9465,features.denseblock3.denselayer23.conv1,"(41, 518, 0, 0)",2
9466,features.denseblock3.denselayer23.conv1,"(119, 674, 0, 0)",5
9467,features.denseblock3.denselayer23.conv1,"(10, 749, 0, 0)",6
9468,features.denseblock3.denselayer23.conv1,"(34, 301, 0, 0)",23
9469,features.denseblock3.denselayer23.conv1,"(100, 620, 0, 0)",6
9470,features.denseblock3.denselayer23.conv1,"(28, 756, 0, 0)",1
9471,features.denseblock3.denselayer23.conv1,"(6, 286, 0, 0)",3
9472,features.denseblock3.denselayer23.conv1,"(15, 449, 0, 0)",4
9473,features.denseblock3.denselayer23.conv1,"(75, 939, 0, 0)",18
9474,features.denseblock3.denselayer23.conv1,"(53, 16, 0, 0)",3
9475,features.denseblock3.denselayer23.conv1,"(67, 87, 0, 0)",3
9476,features.denseblock3.denselayer23.conv1,"(117, 41, 0, 0)",4
9477,features.denseblock3.denselayer23.conv1,"(7, 819, 0, 0)",0
9478,features.denseblock3.denselayer23.conv1,"(55, 90, 0, 0)",20
9479,features.denseblock3.denselayer23.conv1,"(9, 396, 0, 0)",27
9480,features.denseblock3.denselayer23.conv1,"(113, 829, 0, 0)",17
9481,features.denseblock3.denselayer23.conv1,"(29, 271, 0, 0)",4
9482,features.denseblock3.denselayer23.conv1,"(85, 412, 0, 0)",7
9483,features.denseblock3.denselayer23.conv1,"(68, 736, 0, 0)",30
9484,features.denseblock3.denselayer23.conv1,"(13, 701, 0, 0)",21
9485,features.denseblock3.denselayer23.conv1,"(58, 552, 0, 0)",6
9486,features.denseblock3.denselayer23.conv1,"(85, 125, 0, 0)",27
9487,features.denseblock3.denselayer23.conv1,"(44, 885, 0, 0)",16
9488,features.denseblock3.denselayer23.conv1,"(53, 769, 0, 0)",16
9489,features.denseblock3.denselayer23.conv1,"(28, 36, 0, 0)",26
9490,features.denseblock3.denselayer23.conv1,"(83, 10, 0, 0)",11
9491,features.denseblock3.denselayer23.conv1,"(81, 356, 0, 0)",2
9492,features.denseblock3.denselayer23.conv1,"(127, 204, 0, 0)",11
9493,features.denseblock3.denselayer23.conv1,"(37, 7, 0, 0)",20
9494,features.denseblock3.denselayer23.conv1,"(8, 558, 0, 0)",11
9495,features.denseblock3.denselayer23.conv1,"(76, 948, 0, 0)",2
9496,features.denseblock3.denselayer23.conv1,"(109, 690, 0, 0)",14
9497,features.denseblock3.denselayer23.conv1,"(60, 417, 0, 0)",0
9498,features.denseblock3.denselayer23.conv1,"(60, 800, 0, 0)",17
9499,features.denseblock3.denselayer23.conv1,"(15, 26, 0, 0)",28
9500,features.denseblock3.denselayer23.conv1,"(28, 810, 0, 0)",28
9501,features.denseblock3.denselayer23.conv1,"(78, 750, 0, 0)",16
9502,features.denseblock3.denselayer23.conv1,"(38, 819, 0, 0)",12
9503,features.denseblock3.denselayer23.conv1,"(76, 724, 0, 0)",9
9504,features.denseblock3.denselayer23.conv1,"(103, 436, 0, 0)",30
9505,features.denseblock3.denselayer23.conv1,"(62, 545, 0, 0)",27
9506,features.denseblock3.denselayer23.conv1,"(71, 561, 0, 0)",2
9507,features.denseblock3.denselayer23.conv1,"(85, 71, 0, 0)",29
9508,features.denseblock3.denselayer23.conv1,"(37, 838, 0, 0)",1
9509,features.denseblock3.denselayer23.conv1,"(109, 504, 0, 0)",14
9510,features.denseblock3.denselayer23.conv1,"(98, 466, 0, 0)",0
9511,features.denseblock3.denselayer23.conv1,"(126, 3, 0, 0)",3
9512,features.denseblock3.denselayer23.conv1,"(57, 648, 0, 0)",14
9513,features.denseblock3.denselayer23.conv1,"(48, 760, 0, 0)",29
9514,features.denseblock3.denselayer23.conv1,"(45, 56, 0, 0)",27
9515,features.denseblock3.denselayer23.conv1,"(98, 85, 0, 0)",1
9516,features.denseblock3.denselayer23.conv1,"(21, 456, 0, 0)",7
9517,features.denseblock3.denselayer23.conv1,"(35, 390, 0, 0)",26
9518,features.denseblock3.denselayer23.conv1,"(108, 794, 0, 0)",1
9519,features.denseblock3.denselayer23.conv1,"(69, 1, 0, 0)",11
9520,features.denseblock3.denselayer23.conv1,"(122, 400, 0, 0)",26
9521,features.denseblock3.denselayer23.conv1,"(5, 793, 0, 0)",13
9522,features.denseblock3.denselayer23.conv1,"(55, 835, 0, 0)",25
9523,features.denseblock3.denselayer23.conv1,"(100, 719, 0, 0)",27
9524,features.denseblock3.denselayer23.conv1,"(2, 811, 0, 0)",1
9525,features.denseblock3.denselayer23.conv1,"(6, 664, 0, 0)",3
9526,features.denseblock3.denselayer23.conv1,"(13, 561, 0, 0)",26
9527,features.denseblock3.denselayer23.conv1,"(47, 369, 0, 0)",22
9528,features.denseblock3.denselayer23.conv1,"(94, 912, 0, 0)",19
9529,features.denseblock3.denselayer23.conv1,"(19, 599, 0, 0)",8
9530,features.denseblock3.denselayer23.conv1,"(66, 216, 0, 0)",25
9531,features.denseblock3.denselayer23.conv1,"(12, 380, 0, 0)",2
9532,features.denseblock3.denselayer23.conv1,"(112, 408, 0, 0)",7
9533,features.denseblock3.denselayer23.conv1,"(79, 625, 0, 0)",31
9534,features.denseblock3.denselayer23.conv1,"(67, 624, 0, 0)",8
9535,features.denseblock3.denselayer23.conv1,"(23, 460, 0, 0)",5
9536,features.denseblock3.denselayer23.conv1,"(30, 785, 0, 0)",28
9537,features.denseblock3.denselayer23.conv1,"(85, 380, 0, 0)",17
9538,features.denseblock3.denselayer23.conv1,"(48, 845, 0, 0)",12
9539,features.denseblock3.denselayer23.conv1,"(26, 340, 0, 0)",8
9540,features.denseblock3.denselayer23.conv1,"(45, 635, 0, 0)",15
9541,features.denseblock3.denselayer23.conv1,"(100, 36, 0, 0)",13
9542,features.denseblock3.denselayer23.conv1,"(108, 507, 0, 0)",28
9543,features.denseblock3.denselayer23.conv1,"(92, 903, 0, 0)",23
9544,features.denseblock3.denselayer23.conv1,"(52, 790, 0, 0)",20
9545,features.denseblock3.denselayer23.conv1,"(63, 264, 0, 0)",12
9546,features.denseblock3.denselayer23.conv1,"(34, 508, 0, 0)",10
9547,features.denseblock3.denselayer23.conv1,"(14, 469, 0, 0)",13
9548,features.denseblock3.denselayer23.conv1,"(126, 552, 0, 0)",7
9549,features.denseblock3.denselayer23.conv1,"(0, 255, 0, 0)",9
9550,features.denseblock3.denselayer23.conv1,"(61, 263, 0, 0)",0
9551,features.denseblock3.denselayer23.conv1,"(6, 590, 0, 0)",31
9552,features.denseblock3.denselayer23.conv1,"(90, 116, 0, 0)",5
9553,features.denseblock3.denselayer23.conv1,"(4, 510, 0, 0)",19
9554,features.denseblock3.denselayer23.conv1,"(68, 917, 0, 0)",14
9555,features.denseblock3.denselayer23.conv1,"(73, 762, 0, 0)",27
9556,features.denseblock3.denselayer23.conv1,"(36, 128, 0, 0)",28
9557,features.denseblock3.denselayer23.conv1,"(33, 441, 0, 0)",21
9558,features.denseblock3.denselayer23.conv1,"(68, 799, 0, 0)",24
9559,features.denseblock3.denselayer23.conv1,"(4, 763, 0, 0)",26
9560,features.denseblock3.denselayer23.conv1,"(91, 738, 0, 0)",5
9561,features.denseblock3.denselayer23.conv1,"(81, 392, 0, 0)",13
9562,features.denseblock3.denselayer23.conv1,"(49, 684, 0, 0)",22
9563,features.denseblock3.denselayer23.conv1,"(48, 897, 0, 0)",11
9564,features.denseblock3.denselayer23.conv1,"(59, 554, 0, 0)",26
9565,features.denseblock3.denselayer23.conv1,"(21, 803, 0, 0)",16
9566,features.denseblock3.denselayer23.conv1,"(57, 749, 0, 0)",14
9567,features.denseblock3.denselayer23.conv1,"(96, 789, 0, 0)",21
9568,features.denseblock3.denselayer23.conv1,"(112, 347, 0, 0)",19
9569,features.denseblock3.denselayer23.conv1,"(113, 401, 0, 0)",13
9570,features.denseblock3.denselayer23.conv1,"(65, 184, 0, 0)",10
9571,features.denseblock3.denselayer23.conv1,"(73, 954, 0, 0)",21
9572,features.denseblock3.denselayer23.conv1,"(40, 867, 0, 0)",25
9573,features.denseblock3.denselayer23.conv1,"(20, 324, 0, 0)",7
9574,features.denseblock3.denselayer23.conv1,"(109, 503, 0, 0)",26
9575,features.denseblock3.denselayer23.conv1,"(11, 90, 0, 0)",27
9576,features.denseblock3.denselayer23.conv1,"(81, 517, 0, 0)",19
9577,features.denseblock3.denselayer23.conv1,"(33, 752, 0, 0)",23
9578,features.denseblock3.denselayer23.conv1,"(33, 773, 0, 0)",16
9579,features.denseblock3.denselayer23.conv1,"(10, 643, 0, 0)",21
9580,features.denseblock3.denselayer23.conv1,"(4, 705, 0, 0)",12
9581,features.denseblock3.denselayer23.conv1,"(50, 764, 0, 0)",24
9582,features.denseblock3.denselayer23.conv1,"(5, 535, 0, 0)",18
9583,features.denseblock3.denselayer23.conv1,"(100, 44, 0, 0)",21
9584,features.denseblock3.denselayer23.conv1,"(57, 187, 0, 0)",22
9585,features.denseblock3.denselayer23.conv1,"(51, 22, 0, 0)",29
9586,features.denseblock3.denselayer23.conv1,"(26, 632, 0, 0)",31
9587,features.denseblock3.denselayer23.conv1,"(108, 23, 0, 0)",3
9588,features.denseblock3.denselayer23.conv1,"(57, 933, 0, 0)",20
9589,features.denseblock3.denselayer23.conv1,"(18, 183, 0, 0)",22
9590,features.denseblock3.denselayer23.conv1,"(69, 771, 0, 0)",12
9591,features.denseblock3.denselayer23.conv1,"(127, 573, 0, 0)",31
9592,features.denseblock3.denselayer23.conv1,"(78, 148, 0, 0)",29
9593,features.denseblock3.denselayer23.conv1,"(78, 227, 0, 0)",12
9594,features.denseblock3.denselayer23.conv1,"(91, 845, 0, 0)",28
9595,features.denseblock3.denselayer23.conv1,"(109, 457, 0, 0)",21
9596,features.denseblock3.denselayer23.conv1,"(0, 35, 0, 0)",20
9597,features.denseblock3.denselayer23.conv1,"(123, 814, 0, 0)",14
9598,features.denseblock3.denselayer23.conv1,"(100, 879, 0, 0)",13
9599,features.denseblock3.denselayer23.conv1,"(99, 69, 0, 0)",16
9600,features.denseblock3.denselayer23.conv1,"(120, 287, 0, 0)",5
9601,features.denseblock3.denselayer23.conv1,"(111, 752, 0, 0)",20
9602,features.denseblock3.denselayer23.conv1,"(111, 425, 0, 0)",10
9603,features.denseblock3.denselayer23.conv1,"(67, 668, 0, 0)",19
9604,features.denseblock3.denselayer23.conv1,"(87, 76, 0, 0)",28
9605,features.denseblock3.denselayer23.conv1,"(92, 762, 0, 0)",12
9606,features.denseblock3.denselayer23.conv1,"(15, 780, 0, 0)",16
9607,features.denseblock3.denselayer23.conv1,"(100, 30, 0, 0)",16
9608,features.denseblock3.denselayer23.conv1,"(22, 609, 0, 0)",1
9609,features.denseblock3.denselayer23.conv1,"(15, 62, 0, 0)",26
9610,features.denseblock3.denselayer23.conv1,"(51, 926, 0, 0)",8
9611,features.denseblock3.denselayer23.conv1,"(114, 532, 0, 0)",30
9612,features.denseblock3.denselayer23.conv1,"(122, 391, 0, 0)",0
9613,features.denseblock3.denselayer23.conv1,"(34, 229, 0, 0)",7
9614,features.denseblock3.denselayer23.conv1,"(72, 352, 0, 0)",28
9615,features.denseblock3.denselayer23.conv1,"(69, 674, 0, 0)",10
9616,features.denseblock3.denselayer23.conv1,"(107, 838, 0, 0)",21
9617,features.denseblock3.denselayer23.conv1,"(46, 583, 0, 0)",30
9618,features.denseblock3.denselayer23.conv1,"(92, 397, 0, 0)",23
9619,features.denseblock3.denselayer23.conv1,"(64, 349, 0, 0)",14
9620,features.denseblock3.denselayer23.conv1,"(78, 598, 0, 0)",23
9621,features.denseblock3.denselayer23.conv1,"(91, 337, 0, 0)",19
9622,features.denseblock3.denselayer23.conv1,"(43, 185, 0, 0)",28
9623,features.denseblock3.denselayer23.conv1,"(8, 339, 0, 0)",31
9624,features.denseblock3.denselayer23.conv1,"(101, 366, 0, 0)",4
9625,features.denseblock3.denselayer23.conv1,"(119, 394, 0, 0)",3
9626,features.denseblock3.denselayer23.conv1,"(69, 878, 0, 0)",9
9627,features.denseblock3.denselayer23.conv1,"(115, 64, 0, 0)",17
9628,features.denseblock3.denselayer23.conv1,"(68, 230, 0, 0)",29
9629,features.denseblock3.denselayer23.conv1,"(61, 562, 0, 0)",17
9630,features.denseblock3.denselayer23.conv1,"(45, 822, 0, 0)",9
9631,features.denseblock3.denselayer23.conv1,"(66, 839, 0, 0)",27
9632,features.denseblock3.denselayer23.conv1,"(98, 719, 0, 0)",25
9633,features.denseblock3.denselayer23.conv1,"(51, 909, 0, 0)",31
9634,features.denseblock3.denselayer23.conv1,"(42, 314, 0, 0)",6
9635,features.denseblock3.denselayer23.conv1,"(28, 359, 0, 0)",12
9636,features.denseblock3.denselayer23.conv1,"(122, 800, 0, 0)",26
9637,features.denseblock3.denselayer23.conv1,"(31, 859, 0, 0)",4
9638,features.denseblock3.denselayer23.conv1,"(125, 216, 0, 0)",5
9639,features.denseblock3.denselayer23.conv1,"(60, 759, 0, 0)",4
9640,features.denseblock3.denselayer23.conv1,"(74, 20, 0, 0)",7
9641,features.denseblock3.denselayer23.conv1,"(101, 435, 0, 0)",27
9642,features.denseblock3.denselayer23.conv1,"(43, 318, 0, 0)",30
9643,features.denseblock3.denselayer23.conv1,"(100, 176, 0, 0)",11
9644,features.denseblock3.denselayer23.conv1,"(79, 475, 0, 0)",16
9645,features.denseblock3.denselayer23.conv1,"(126, 414, 0, 0)",2
9646,features.denseblock3.denselayer23.conv1,"(116, 104, 0, 0)",5
9647,features.denseblock3.denselayer23.conv1,"(68, 531, 0, 0)",9
9648,features.denseblock3.denselayer23.conv1,"(85, 467, 0, 0)",12
9649,features.denseblock3.denselayer23.conv1,"(80, 154, 0, 0)",12
9650,features.denseblock3.denselayer23.conv1,"(74, 776, 0, 0)",28
9651,features.denseblock3.denselayer23.conv1,"(61, 257, 0, 0)",8
9652,features.denseblock3.denselayer23.conv1,"(73, 489, 0, 0)",22
9653,features.denseblock3.denselayer23.conv1,"(80, 530, 0, 0)",4
9654,features.denseblock3.denselayer23.conv1,"(28, 846, 0, 0)",28
9655,features.denseblock3.denselayer23.conv1,"(23, 800, 0, 0)",1
9656,features.denseblock3.denselayer23.conv1,"(111, 467, 0, 0)",12
9657,features.denseblock3.denselayer23.conv1,"(29, 214, 0, 0)",19
9658,features.denseblock3.denselayer23.conv1,"(80, 249, 0, 0)",25
9659,features.denseblock3.denselayer23.conv1,"(75, 165, 0, 0)",0
9660,features.denseblock3.denselayer23.conv1,"(57, 369, 0, 0)",11
9661,features.denseblock3.denselayer23.conv1,"(22, 33, 0, 0)",21
9662,features.denseblock3.denselayer23.conv1,"(76, 714, 0, 0)",20
9663,features.denseblock3.denselayer23.conv1,"(17, 299, 0, 0)",30
9664,features.denseblock3.denselayer23.conv1,"(10, 238, 0, 0)",0
9665,features.denseblock3.denselayer23.conv1,"(92, 438, 0, 0)",12
9666,features.denseblock3.denselayer23.conv1,"(47, 42, 0, 0)",13
9667,features.denseblock3.denselayer23.conv1,"(84, 313, 0, 0)",12
9668,features.denseblock3.denselayer23.conv1,"(101, 895, 0, 0)",27
9669,features.denseblock3.denselayer23.conv1,"(110, 240, 0, 0)",19
9670,features.denseblock3.denselayer23.conv1,"(79, 919, 0, 0)",25
9671,features.denseblock3.denselayer23.conv1,"(49, 769, 0, 0)",28
9672,features.denseblock3.denselayer23.conv1,"(49, 578, 0, 0)",24
9673,features.denseblock3.denselayer23.conv1,"(5, 281, 0, 0)",9
9674,features.denseblock3.denselayer23.conv1,"(35, 774, 0, 0)",11
9675,features.denseblock3.denselayer23.conv1,"(68, 457, 0, 0)",21
9676,features.denseblock3.denselayer23.conv1,"(12, 441, 0, 0)",3
9677,features.denseblock3.denselayer23.conv1,"(53, 514, 0, 0)",7
9678,features.denseblock3.denselayer23.conv1,"(24, 141, 0, 0)",9
9679,features.denseblock3.denselayer23.conv1,"(49, 601, 0, 0)",23
9680,features.denseblock3.denselayer23.conv1,"(0, 799, 0, 0)",19
9681,features.denseblock3.denselayer23.conv1,"(125, 436, 0, 0)",3
9682,features.denseblock3.denselayer23.conv1,"(99, 525, 0, 0)",2
9683,features.denseblock3.denselayer23.conv1,"(79, 744, 0, 0)",20
9684,features.denseblock3.denselayer23.conv1,"(69, 891, 0, 0)",5
9685,features.denseblock3.denselayer23.conv1,"(51, 121, 0, 0)",15
9686,features.denseblock3.denselayer23.conv1,"(106, 0, 0, 0)",16
9687,features.denseblock3.denselayer23.conv1,"(50, 190, 0, 0)",7
9688,features.denseblock3.denselayer23.conv1,"(88, 272, 0, 0)",5
9689,features.denseblock3.denselayer23.conv1,"(121, 609, 0, 0)",3
9690,features.denseblock3.denselayer23.conv1,"(17, 240, 0, 0)",4
9691,features.denseblock3.denselayer23.conv1,"(125, 658, 0, 0)",8
9692,features.denseblock3.denselayer23.conv1,"(4, 930, 0, 0)",13
9693,features.denseblock3.denselayer23.conv1,"(101, 25, 0, 0)",26
9694,features.denseblock3.denselayer23.conv1,"(3, 109, 0, 0)",13
9695,features.denseblock3.denselayer23.conv2,"(26, 4, 2, 1)",18
9696,features.denseblock3.denselayer23.conv2,"(13, 76, 1, 2)",12
9697,features.denseblock3.denselayer23.conv2,"(17, 126, 0, 0)",3
9698,features.denseblock3.denselayer23.conv2,"(0, 105, 0, 0)",23
9699,features.denseblock3.denselayer23.conv2,"(12, 85, 0, 2)",1
9700,features.denseblock3.denselayer23.conv2,"(22, 56, 0, 1)",27
9701,features.denseblock3.denselayer23.conv2,"(11, 78, 2, 2)",1
9702,features.denseblock3.denselayer23.conv2,"(19, 126, 0, 1)",26
9703,features.denseblock3.denselayer23.conv2,"(17, 84, 1, 1)",6
9704,features.denseblock3.denselayer23.conv2,"(25, 53, 0, 2)",18
9705,features.denseblock3.denselayer23.conv2,"(2, 85, 2, 1)",18
9706,features.denseblock3.denselayer23.conv2,"(6, 20, 2, 2)",13
9707,features.denseblock3.denselayer23.conv2,"(23, 50, 2, 0)",0
9708,features.denseblock3.denselayer23.conv2,"(15, 18, 2, 1)",25
9709,features.denseblock3.denselayer23.conv2,"(31, 112, 2, 0)",23
9710,features.denseblock3.denselayer23.conv2,"(9, 18, 2, 1)",24
9711,features.denseblock3.denselayer23.conv2,"(2, 66, 2, 0)",16
9712,features.denseblock3.denselayer23.conv2,"(9, 3, 0, 2)",9
9713,features.denseblock3.denselayer23.conv2,"(20, 83, 1, 2)",12
9714,features.denseblock3.denselayer23.conv2,"(2, 49, 1, 0)",13
9715,features.denseblock3.denselayer23.conv2,"(28, 120, 0, 0)",9
9716,features.denseblock3.denselayer23.conv2,"(3, 94, 2, 2)",26
9717,features.denseblock3.denselayer23.conv2,"(19, 90, 0, 2)",3
9718,features.denseblock3.denselayer23.conv2,"(29, 64, 2, 1)",4
9719,features.denseblock3.denselayer23.conv2,"(12, 65, 0, 2)",22
9720,features.denseblock3.denselayer23.conv2,"(7, 70, 0, 1)",3
9721,features.denseblock3.denselayer23.conv2,"(4, 25, 0, 2)",24
9722,features.denseblock3.denselayer23.conv2,"(4, 126, 0, 0)",2
9723,features.denseblock3.denselayer23.conv2,"(17, 91, 1, 2)",6
9724,features.denseblock3.denselayer23.conv2,"(8, 49, 2, 1)",6
9725,features.denseblock3.denselayer23.conv2,"(0, 72, 2, 1)",10
9726,features.denseblock3.denselayer23.conv2,"(20, 83, 0, 2)",24
9727,features.denseblock3.denselayer23.conv2,"(9, 82, 1, 1)",5
9728,features.denseblock3.denselayer23.conv2,"(17, 68, 0, 0)",28
9729,features.denseblock3.denselayer23.conv2,"(3, 16, 0, 2)",12
9730,features.denseblock3.denselayer23.conv2,"(8, 31, 1, 0)",16
9731,features.denseblock3.denselayer23.conv2,"(6, 127, 1, 0)",7
9732,features.denseblock3.denselayer23.conv2,"(6, 78, 2, 0)",10
9733,features.denseblock3.denselayer23.conv2,"(16, 9, 2, 1)",21
9734,features.denseblock3.denselayer23.conv2,"(8, 105, 0, 0)",7
9735,features.denseblock3.denselayer23.conv2,"(24, 105, 2, 2)",19
9736,features.denseblock3.denselayer23.conv2,"(5, 15, 0, 0)",4
9737,features.denseblock3.denselayer23.conv2,"(10, 53, 0, 2)",1
9738,features.denseblock3.denselayer23.conv2,"(7, 107, 1, 2)",24
9739,features.denseblock3.denselayer23.conv2,"(21, 94, 2, 1)",29
9740,features.denseblock3.denselayer23.conv2,"(15, 47, 0, 2)",12
9741,features.denseblock3.denselayer23.conv2,"(24, 78, 0, 1)",15
9742,features.denseblock3.denselayer23.conv2,"(19, 72, 1, 0)",11
9743,features.denseblock3.denselayer23.conv2,"(1, 124, 1, 2)",3
9744,features.denseblock3.denselayer23.conv2,"(20, 51, 2, 2)",0
9745,features.denseblock3.denselayer23.conv2,"(21, 94, 0, 2)",17
9746,features.denseblock3.denselayer23.conv2,"(10, 17, 1, 2)",14
9747,features.denseblock3.denselayer23.conv2,"(25, 39, 1, 1)",31
9748,features.denseblock3.denselayer23.conv2,"(11, 21, 0, 2)",31
9749,features.denseblock3.denselayer23.conv2,"(11, 119, 1, 0)",3
9750,features.denseblock3.denselayer23.conv2,"(23, 20, 1, 2)",29
9751,features.denseblock3.denselayer23.conv2,"(5, 95, 1, 1)",5
9752,features.denseblock3.denselayer23.conv2,"(19, 91, 2, 1)",10
9753,features.denseblock3.denselayer23.conv2,"(27, 65, 0, 2)",20
9754,features.denseblock3.denselayer23.conv2,"(8, 35, 0, 1)",12
9755,features.denseblock3.denselayer23.conv2,"(8, 78, 0, 1)",30
9756,features.denseblock3.denselayer23.conv2,"(10, 15, 2, 0)",1
9757,features.denseblock3.denselayer23.conv2,"(9, 19, 2, 1)",11
9758,features.denseblock3.denselayer23.conv2,"(24, 80, 0, 2)",15
