Injection,Layer,TensorIndex,Bit
7686,layer3.1.conv1,"(62, 35, 1, 0)",13
7687,layer3.1.conv1,"(31, 23, 2, 0)",29
7688,layer3.1.conv1,"(3, 17, 1, 1)",0
7689,layer3.1.conv1,"(38, 25, 0, 0)",0
7690,layer3.1.conv1,"(59, 61, 0, 2)",11
7691,layer3.1.conv1,"(30, 42, 2, 2)",15
7692,layer3.1.conv1,"(16, 62, 1, 2)",14
7693,layer3.1.conv1,"(62, 55, 1, 1)",16
7694,layer3.1.conv1,"(56, 50, 0, 1)",8
7695,layer3.1.conv1,"(56, 45, 1, 0)",21
7696,layer3.1.conv1,"(41, 39, 2, 0)",18
7697,layer3.1.conv1,"(59, 12, 0, 1)",26
7698,layer3.1.conv1,"(54, 13, 1, 2)",15
7699,layer3.1.conv1,"(27, 16, 2, 1)",11
7700,layer3.1.conv1,"(59, 6, 0, 0)",22
7701,layer3.1.conv1,"(7, 12, 0, 1)",14
7702,layer3.1.conv1,"(31, 6, 1, 0)",30
7703,layer3.1.conv1,"(42, 23, 1, 1)",30
7704,layer3.1.conv1,"(24, 27, 2, 2)",4
7705,layer3.1.conv1,"(16, 5, 0, 1)",7
7706,layer3.1.conv1,"(14, 18, 1, 1)",15
7707,layer3.1.conv1,"(46, 40, 1, 2)",5
7708,layer3.1.conv1,"(36, 23, 0, 2)",5
7709,layer3.1.conv1,"(53, 23, 0, 0)",25
7710,layer3.1.conv1,"(41, 11, 0, 0)",17
7711,layer3.1.conv1,"(32, 24, 1, 1)",13
7712,layer3.1.conv1,"(50, 34, 1, 1)",13
7713,layer3.1.conv1,"(20, 53, 2, 0)",16
7714,layer3.1.conv1,"(18, 20, 2, 2)",0
7715,layer3.1.conv1,"(7, 59, 2, 0)",10
7716,layer3.1.conv1,"(56, 50, 2, 2)",15
7717,layer3.1.conv1,"(40, 20, 1, 2)",3
7718,layer3.1.conv1,"(57, 40, 2, 1)",6
7719,layer3.1.conv1,"(7, 27, 0, 2)",23
7720,layer3.1.conv1,"(27, 5, 0, 0)",2
7721,layer3.1.conv1,"(7, 54, 0, 2)",8
7722,layer3.1.conv1,"(43, 54, 2, 1)",28
7723,layer3.1.conv1,"(42, 36, 1, 1)",26
7724,layer3.1.conv1,"(15, 61, 0, 2)",19
7725,layer3.1.conv1,"(59, 3, 0, 1)",17
7726,layer3.1.conv1,"(53, 27, 0, 0)",18
7727,layer3.1.conv1,"(48, 45, 2, 2)",26
7728,layer3.1.conv1,"(36, 8, 1, 1)",26
7729,layer3.1.conv1,"(25, 42, 0, 1)",20
7730,layer3.1.conv1,"(63, 26, 1, 0)",23
7731,layer3.1.conv1,"(13, 63, 1, 2)",24
7732,layer3.1.conv1,"(45, 46, 2, 1)",20
7733,layer3.1.conv1,"(52, 1, 0, 2)",14
7734,layer3.1.conv1,"(28, 57, 2, 1)",9
7735,layer3.1.conv1,"(23, 50, 2, 1)",16
7736,layer3.1.conv1,"(17, 11, 0, 2)",10
7737,layer3.1.conv1,"(23, 16, 1, 0)",16
7738,layer3.1.conv1,"(43, 45, 1, 2)",23
7739,layer3.1.conv1,"(25, 58, 2, 0)",14
7740,layer3.1.conv1,"(62, 50, 1, 0)",17
7741,layer3.1.conv1,"(8, 36, 0, 1)",19
7742,layer3.1.conv1,"(27, 7, 0, 2)",30
7743,layer3.1.conv1,"(5, 9, 0, 1)",9
7744,layer3.1.conv1,"(22, 18, 0, 0)",12
7745,layer3.1.conv1,"(46, 19, 1, 2)",12
7746,layer3.1.conv1,"(19, 21, 2, 2)",23
7747,layer3.1.conv1,"(4, 11, 2, 2)",19
7748,layer3.1.conv1,"(50, 17, 2, 1)",1
7749,layer3.1.conv1,"(58, 55, 2, 2)",21
7750,layer3.1.conv1,"(25, 6, 2, 1)",13
7751,layer3.1.conv1,"(37, 63, 1, 1)",1
7752,layer3.1.conv1,"(6, 56, 2, 0)",19
7753,layer3.1.conv1,"(38, 51, 1, 1)",24
7754,layer3.1.conv1,"(39, 28, 1, 2)",0
7755,layer3.1.conv1,"(39, 26, 2, 1)",10
7756,layer3.1.conv1,"(45, 2, 2, 1)",21
7757,layer3.1.conv1,"(23, 42, 2, 1)",10
7758,layer3.1.conv1,"(61, 23, 1, 1)",9
7759,layer3.1.conv1,"(26, 18, 1, 1)",10
7760,layer3.1.conv1,"(62, 31, 2, 1)",26
7761,layer3.1.conv1,"(21, 60, 0, 2)",17
7762,layer3.1.conv1,"(59, 22, 0, 2)",15
7763,layer3.1.conv1,"(32, 32, 1, 1)",25
7764,layer3.1.conv1,"(13, 5, 1, 0)",19
7765,layer3.1.conv1,"(49, 11, 2, 0)",24
7766,layer3.1.conv1,"(50, 21, 2, 2)",24
7767,layer3.1.conv1,"(60, 21, 1, 1)",16
7768,layer3.1.conv1,"(2, 31, 2, 2)",23
7769,layer3.1.conv1,"(10, 54, 2, 2)",20
7770,layer3.1.conv1,"(53, 11, 0, 2)",19
7771,layer3.1.conv1,"(34, 6, 2, 2)",14
7772,layer3.1.conv1,"(30, 12, 2, 0)",1
7773,layer3.1.conv1,"(15, 50, 2, 2)",12
7774,layer3.1.conv1,"(34, 60, 1, 2)",4
7775,layer3.1.conv1,"(17, 26, 1, 1)",15
7776,layer3.1.conv1,"(0, 11, 2, 0)",10
7777,layer3.1.conv1,"(3, 9, 1, 0)",6
7778,layer3.1.conv1,"(46, 23, 0, 0)",9
7779,layer3.1.conv1,"(30, 12, 1, 0)",13
7780,layer3.1.conv1,"(9, 24, 0, 1)",13
7781,layer3.1.conv1,"(8, 37, 0, 2)",11
7782,layer3.1.conv1,"(10, 21, 1, 0)",11
7783,layer3.1.conv1,"(31, 15, 2, 2)",27
7784,layer3.1.conv1,"(61, 23, 0, 0)",11
7785,layer3.1.conv1,"(44, 2, 0, 0)",29
7786,layer3.1.conv1,"(62, 40, 1, 2)",0
7787,layer3.1.conv1,"(0, 0, 2, 0)",5
7788,layer3.1.conv1,"(59, 48, 1, 0)",11
7789,layer3.1.conv1,"(37, 39, 2, 0)",16
7790,layer3.1.conv1,"(27, 61, 0, 1)",4
7791,layer3.1.conv1,"(40, 36, 2, 1)",19
7792,layer3.1.conv1,"(55, 14, 0, 1)",3
7793,layer3.1.conv1,"(57, 1, 0, 1)",9
7794,layer3.1.conv1,"(23, 4, 1, 0)",2
7795,layer3.1.conv1,"(30, 1, 2, 2)",12
7796,layer3.1.conv1,"(36, 14, 0, 0)",10
7797,layer3.1.conv1,"(14, 48, 2, 2)",0
7798,layer3.1.conv1,"(3, 47, 2, 2)",13
7799,layer3.1.conv1,"(22, 33, 2, 0)",14
7800,layer3.1.conv1,"(17, 44, 0, 2)",28
7801,layer3.1.conv1,"(49, 20, 1, 0)",2
7802,layer3.1.conv1,"(20, 11, 0, 0)",6
7803,layer3.1.conv1,"(55, 59, 2, 1)",18
7804,layer3.1.conv1,"(21, 27, 0, 1)",31
7805,layer3.1.conv1,"(3, 12, 2, 0)",25
7806,layer3.1.conv1,"(57, 14, 0, 1)",29
7807,layer3.1.conv1,"(52, 17, 2, 0)",11
7808,layer3.1.conv1,"(40, 12, 1, 0)",25
7809,layer3.1.conv1,"(32, 21, 1, 1)",14
7810,layer3.1.conv1,"(2, 21, 0, 0)",19
7811,layer3.1.conv1,"(10, 61, 2, 1)",13
7812,layer3.1.conv1,"(2, 36, 2, 0)",23
7813,layer3.1.conv1,"(25, 9, 2, 2)",17
7814,layer3.1.conv1,"(9, 7, 2, 1)",1
7815,layer3.1.conv1,"(57, 41, 1, 0)",16
7816,layer3.1.conv1,"(40, 20, 2, 1)",26
7817,layer3.1.conv1,"(62, 57, 0, 0)",31
7818,layer3.1.conv1,"(32, 55, 1, 2)",31
7819,layer3.1.conv1,"(6, 0, 2, 2)",14
7820,layer3.1.conv1,"(3, 57, 1, 1)",18
7821,layer3.1.conv1,"(5, 43, 2, 0)",20
7822,layer3.1.conv1,"(41, 0, 0, 1)",10
7823,layer3.1.conv1,"(56, 21, 1, 2)",28
7824,layer3.1.conv1,"(31, 17, 2, 0)",1
7825,layer3.1.conv1,"(15, 30, 0, 0)",23
7826,layer3.1.conv1,"(13, 11, 0, 0)",12
7827,layer3.1.conv1,"(32, 3, 1, 0)",24
7828,layer3.1.conv1,"(3, 9, 2, 2)",2
7829,layer3.1.conv1,"(46, 3, 0, 1)",2
7830,layer3.1.conv1,"(51, 40, 0, 0)",30
7831,layer3.1.conv1,"(34, 60, 0, 2)",5
7832,layer3.1.conv1,"(58, 6, 2, 1)",17
7833,layer3.1.conv1,"(45, 56, 2, 1)",25
7834,layer3.1.conv1,"(24, 11, 0, 1)",3
7835,layer3.1.conv1,"(57, 3, 1, 2)",19
7836,layer3.1.conv1,"(10, 31, 2, 2)",7
7837,layer3.1.conv1,"(7, 15, 0, 1)",21
7838,layer3.1.conv1,"(52, 63, 2, 1)",29
7839,layer3.1.conv1,"(56, 53, 0, 2)",21
7840,layer3.1.conv1,"(16, 34, 2, 1)",1
7841,layer3.1.conv1,"(12, 61, 0, 2)",9
7842,layer3.1.conv1,"(12, 57, 1, 1)",21
7843,layer3.1.conv1,"(9, 61, 1, 0)",8
7844,layer3.1.conv1,"(19, 26, 2, 0)",16
7845,layer3.1.conv1,"(44, 29, 1, 1)",10
7846,layer3.1.conv1,"(56, 58, 2, 0)",20
7847,layer3.1.conv1,"(24, 19, 0, 2)",22
7848,layer3.1.conv1,"(23, 34, 2, 2)",30
7849,layer3.1.conv1,"(30, 46, 2, 2)",31
7850,layer3.1.conv1,"(22, 58, 0, 2)",12
7851,layer3.1.conv1,"(27, 43, 2, 1)",1
7852,layer3.1.conv1,"(20, 32, 0, 2)",15
7853,layer3.1.conv1,"(51, 54, 0, 2)",19
7854,layer3.1.conv1,"(49, 36, 2, 1)",17
7855,layer3.1.conv1,"(17, 58, 0, 2)",14
7856,layer3.1.conv1,"(40, 50, 2, 1)",8
7857,layer3.1.conv1,"(30, 9, 2, 2)",26
7858,layer3.1.conv1,"(58, 51, 0, 0)",30
7859,layer3.1.conv1,"(31, 42, 0, 0)",19
7860,layer3.1.conv1,"(0, 49, 2, 0)",3
7861,layer3.1.conv1,"(13, 52, 1, 0)",15
7862,layer3.1.conv1,"(34, 7, 0, 1)",8
7863,layer3.1.conv1,"(11, 47, 1, 2)",12
7864,layer3.1.conv1,"(32, 43, 0, 1)",13
7865,layer3.1.conv1,"(51, 21, 2, 2)",26
7866,layer3.1.conv1,"(23, 27, 0, 1)",29
7867,layer3.1.conv1,"(4, 36, 1, 1)",23
7868,layer3.1.conv1,"(46, 15, 2, 2)",19
7869,layer3.1.conv1,"(26, 34, 1, 0)",5
7870,layer3.1.conv1,"(9, 13, 1, 1)",16
7871,layer3.1.conv1,"(33, 37, 2, 1)",30
7872,layer3.1.conv1,"(36, 21, 0, 2)",19
7873,layer3.1.conv1,"(22, 38, 1, 0)",7
7874,layer3.1.conv1,"(46, 9, 0, 2)",7
7875,layer3.1.conv1,"(15, 52, 1, 1)",11
7876,layer3.1.conv1,"(32, 49, 1, 0)",28
7877,layer3.1.conv1,"(22, 32, 1, 2)",13
7878,layer3.1.conv1,"(41, 27, 2, 2)",31
7879,layer3.1.conv1,"(47, 15, 1, 0)",0
7880,layer3.1.conv1,"(7, 59, 1, 0)",16
7881,layer3.1.conv1,"(47, 9, 2, 0)",17
7882,layer3.1.conv1,"(61, 22, 2, 0)",3
7883,layer3.1.conv1,"(43, 59, 2, 0)",16
7884,layer3.1.conv1,"(41, 25, 0, 0)",5
7885,layer3.1.conv1,"(17, 32, 1, 1)",15
7886,layer3.1.conv1,"(61, 49, 0, 1)",13
7887,layer3.1.conv1,"(6, 9, 1, 2)",26
7888,layer3.1.conv1,"(1, 54, 1, 2)",24
7889,layer3.1.conv1,"(14, 3, 1, 2)",26
7890,layer3.1.conv1,"(31, 57, 1, 2)",6
7891,layer3.1.conv1,"(18, 8, 2, 1)",2
7892,layer3.1.conv1,"(49, 43, 0, 1)",4
7893,layer3.1.conv1,"(34, 56, 0, 1)",0
7894,layer3.1.conv1,"(13, 13, 0, 1)",0
7895,layer3.1.conv1,"(17, 24, 0, 1)",2
7896,layer3.1.conv1,"(0, 32, 0, 0)",30
7897,layer3.1.conv1,"(21, 53, 2, 0)",8
7898,layer3.1.conv1,"(14, 22, 0, 2)",25
7899,layer3.1.conv1,"(10, 33, 2, 2)",18
7900,layer3.1.conv1,"(18, 47, 0, 1)",25
7901,layer3.1.conv1,"(48, 57, 2, 1)",10
7902,layer3.1.conv1,"(4, 7, 2, 0)",18
7903,layer3.1.conv1,"(10, 35, 1, 0)",16
7904,layer3.1.conv1,"(50, 1, 2, 1)",14
7905,layer3.1.conv1,"(62, 21, 0, 2)",27
7906,layer3.1.conv1,"(8, 45, 2, 1)",10
7907,layer3.1.conv1,"(41, 34, 1, 1)",30
7908,layer3.1.conv1,"(55, 27, 1, 2)",10
7909,layer3.1.conv1,"(29, 3, 1, 1)",31
7910,layer3.1.conv1,"(61, 60, 2, 2)",13
7911,layer3.1.conv1,"(49, 56, 1, 0)",30
7912,layer3.1.conv1,"(39, 12, 0, 1)",13
7913,layer3.1.conv1,"(34, 13, 1, 0)",17
7914,layer3.1.conv1,"(29, 7, 0, 1)",27
7915,layer3.1.conv1,"(3, 17, 2, 1)",26
7916,layer3.1.conv1,"(49, 54, 2, 0)",26
7917,layer3.1.conv1,"(27, 45, 1, 2)",29
7918,layer3.1.conv1,"(50, 2, 1, 1)",5
7919,layer3.1.conv1,"(21, 11, 0, 0)",18
7920,layer3.1.conv1,"(16, 49, 0, 2)",8
7921,layer3.1.conv1,"(48, 39, 2, 1)",6
7922,layer3.1.conv1,"(2, 16, 1, 1)",18
7923,layer3.1.conv1,"(7, 44, 2, 2)",14
7924,layer3.1.conv1,"(41, 51, 1, 0)",21
7925,layer3.1.conv1,"(20, 35, 2, 0)",30
7926,layer3.1.conv1,"(58, 42, 0, 1)",26
7927,layer3.1.conv1,"(46, 41, 1, 0)",31
7928,layer3.1.conv1,"(32, 45, 2, 2)",9
7929,layer3.1.conv1,"(42, 9, 0, 0)",21
7930,layer3.1.conv1,"(37, 53, 1, 2)",3
7931,layer3.1.conv1,"(10, 62, 1, 0)",10
7932,layer3.1.conv1,"(61, 22, 2, 1)",27
7933,layer3.1.conv1,"(41, 20, 0, 2)",25
7934,layer3.1.conv1,"(63, 32, 2, 2)",3
7935,layer3.1.conv1,"(18, 7, 0, 2)",21
7936,layer3.1.conv1,"(34, 4, 1, 0)",3
7937,layer3.1.conv1,"(33, 11, 1, 2)",5
7938,layer3.1.conv1,"(16, 36, 0, 1)",20
7939,layer3.1.conv1,"(60, 40, 0, 2)",21
7940,layer3.1.conv1,"(8, 25, 2, 2)",30
7941,layer3.1.conv1,"(48, 31, 1, 0)",18
7942,layer3.1.conv1,"(53, 9, 1, 0)",27
7943,layer3.1.conv1,"(21, 2, 1, 0)",22
7944,layer3.1.conv1,"(18, 2, 1, 0)",13
7945,layer3.1.conv1,"(33, 52, 0, 0)",31
7946,layer3.1.conv1,"(63, 24, 1, 0)",11
7947,layer3.1.conv1,"(48, 44, 2, 0)",13
7948,layer3.1.conv1,"(5, 36, 0, 2)",4
7949,layer3.1.conv1,"(61, 10, 1, 0)",15
7950,layer3.1.conv1,"(25, 29, 0, 2)",23
7951,layer3.1.conv1,"(37, 36, 0, 2)",19
7952,layer3.1.conv1,"(31, 53, 2, 1)",3
7953,layer3.1.conv1,"(23, 2, 2, 2)",12
7954,layer3.1.conv1,"(11, 28, 1, 2)",3
7955,layer3.1.conv1,"(20, 8, 0, 2)",15
7956,layer3.1.conv1,"(53, 62, 2, 2)",26
7957,layer3.1.conv1,"(63, 58, 1, 1)",15
7958,layer3.1.conv1,"(53, 43, 1, 1)",19
7959,layer3.1.conv1,"(45, 44, 1, 1)",3
7960,layer3.1.conv1,"(26, 32, 2, 0)",21
7961,layer3.1.conv1,"(32, 25, 1, 2)",7
7962,layer3.1.conv1,"(13, 6, 0, 1)",13
7963,layer3.1.conv1,"(40, 47, 0, 0)",3
7964,layer3.1.conv1,"(17, 24, 2, 0)",12
7965,layer3.1.conv1,"(10, 26, 1, 2)",4
7966,layer3.1.conv1,"(39, 40, 1, 2)",1
7967,layer3.1.conv1,"(59, 2, 0, 1)",16
7968,layer3.1.conv1,"(2, 55, 0, 1)",0
7969,layer3.1.conv1,"(49, 56, 1, 2)",6
7970,layer3.1.conv1,"(40, 15, 2, 1)",19
7971,layer3.1.conv1,"(61, 55, 0, 0)",26
7972,layer3.1.conv1,"(36, 31, 2, 1)",8
7973,layer3.1.conv1,"(58, 58, 0, 0)",11
7974,layer3.1.conv1,"(36, 6, 1, 2)",20
7975,layer3.1.conv1,"(61, 21, 1, 0)",2
7976,layer3.1.conv1,"(20, 29, 2, 1)",13
7977,layer3.1.conv1,"(58, 59, 0, 0)",23
7978,layer3.1.conv1,"(23, 33, 2, 2)",5
7979,layer3.1.conv1,"(38, 45, 0, 1)",21
7980,layer3.1.conv1,"(8, 35, 1, 1)",18
7981,layer3.1.conv1,"(38, 55, 1, 1)",9
7982,layer3.1.conv1,"(30, 0, 0, 1)",4
7983,layer3.1.conv1,"(47, 21, 1, 0)",24
7984,layer3.1.conv1,"(63, 46, 1, 1)",31
7985,layer3.1.conv1,"(1, 8, 2, 2)",30
7986,layer3.1.conv1,"(62, 44, 0, 0)",19
7987,layer3.1.conv1,"(48, 57, 0, 2)",14
7988,layer3.1.conv1,"(54, 62, 0, 2)",21
7989,layer3.1.conv1,"(5, 16, 2, 2)",1
7990,layer3.1.conv1,"(7, 39, 2, 0)",29
7991,layer3.1.conv1,"(61, 4, 2, 1)",15
7992,layer3.1.conv1,"(34, 54, 0, 2)",15
7993,layer3.1.conv1,"(13, 52, 0, 0)",19
7994,layer3.1.conv1,"(1, 62, 2, 2)",8
7995,layer3.1.conv1,"(11, 49, 1, 1)",30
7996,layer3.1.conv1,"(41, 22, 1, 1)",18
7997,layer3.1.conv1,"(22, 25, 0, 2)",25
7998,layer3.1.conv1,"(62, 43, 0, 1)",3
7999,layer3.1.conv1,"(54, 50, 2, 2)",4
8000,layer3.1.conv1,"(44, 45, 2, 1)",7
8001,layer3.1.conv1,"(41, 46, 1, 2)",26
8002,layer3.1.conv1,"(10, 53, 1, 2)",19
8003,layer3.1.conv1,"(5, 30, 1, 2)",15
8004,layer3.1.conv1,"(49, 32, 1, 2)",0
8005,layer3.1.conv1,"(43, 47, 1, 0)",26
8006,layer3.1.conv1,"(14, 9, 0, 0)",21
8007,layer3.1.conv1,"(53, 24, 0, 0)",16
8008,layer3.1.conv1,"(47, 9, 2, 0)",23
8009,layer3.1.conv1,"(50, 51, 0, 2)",8
8010,layer3.1.conv1,"(10, 18, 2, 2)",27
8011,layer3.1.conv1,"(57, 39, 2, 2)",24
8012,layer3.1.conv1,"(62, 38, 2, 1)",26
8013,layer3.1.conv1,"(25, 10, 2, 1)",14
8014,layer3.1.conv1,"(7, 44, 0, 1)",3
8015,layer3.1.conv1,"(33, 26, 1, 2)",11
8016,layer3.1.conv1,"(23, 44, 2, 2)",5
8017,layer3.1.conv1,"(54, 32, 0, 0)",0
8018,layer3.1.conv1,"(15, 17, 1, 1)",25
8019,layer3.1.conv1,"(1, 14, 1, 1)",13
8020,layer3.1.conv1,"(13, 11, 2, 2)",27
8021,layer3.1.conv1,"(31, 59, 2, 2)",1
8022,layer3.1.conv1,"(46, 44, 0, 1)",0
8023,layer3.1.conv1,"(53, 19, 0, 0)",0
8024,layer3.1.conv1,"(52, 24, 1, 1)",30
8025,layer3.1.conv1,"(26, 45, 1, 1)",23
8026,layer3.1.conv1,"(50, 37, 0, 2)",19
8027,layer3.1.conv1,"(8, 0, 1, 0)",2
8028,layer3.1.conv1,"(27, 20, 1, 0)",1
8029,layer3.1.conv1,"(27, 16, 1, 2)",11
8030,layer3.1.conv1,"(56, 38, 2, 1)",13
8031,layer3.1.conv1,"(41, 16, 2, 2)",14
8032,layer3.1.conv1,"(43, 52, 0, 0)",9
8033,layer3.1.conv1,"(1, 31, 2, 0)",27
8034,layer3.1.conv1,"(42, 52, 0, 2)",4
8035,layer3.1.conv1,"(42, 25, 2, 2)",4
8036,layer3.1.conv1,"(13, 12, 2, 0)",5
8037,layer3.1.conv1,"(59, 62, 2, 0)",13
8038,layer3.1.conv1,"(50, 54, 1, 1)",14
8039,layer3.1.conv1,"(50, 38, 1, 0)",4
8040,layer3.1.conv1,"(31, 20, 1, 1)",17
8041,layer3.1.conv1,"(43, 1, 0, 0)",31
8042,layer3.1.conv1,"(6, 22, 2, 2)",17
8043,layer3.1.conv1,"(3, 28, 1, 1)",13
8044,layer3.1.conv1,"(44, 25, 2, 2)",6
8045,layer3.1.conv1,"(25, 19, 2, 1)",21
8046,layer3.1.conv1,"(16, 57, 2, 1)",26
8047,layer3.1.conv1,"(57, 12, 2, 2)",21
8048,layer3.1.conv1,"(6, 31, 0, 1)",25
8049,layer3.1.conv1,"(58, 7, 1, 0)",8
8050,layer3.1.conv1,"(50, 42, 0, 1)",18
8051,layer3.1.conv1,"(9, 45, 0, 2)",15
8052,layer3.1.conv1,"(21, 0, 2, 0)",20
8053,layer3.1.conv1,"(15, 35, 2, 1)",28
8054,layer3.1.conv1,"(63, 52, 1, 2)",5
8055,layer3.1.conv1,"(31, 51, 2, 0)",26
8056,layer3.1.conv1,"(45, 56, 1, 1)",8
8057,layer3.1.conv1,"(21, 17, 2, 1)",6
8058,layer3.1.conv1,"(41, 34, 2, 2)",1
8059,layer3.1.conv1,"(16, 39, 2, 1)",18
8060,layer3.1.conv1,"(24, 32, 2, 1)",29
8061,layer3.1.conv1,"(61, 52, 1, 0)",15
8062,layer3.1.conv1,"(55, 43, 2, 1)",1
8063,layer3.1.conv1,"(4, 11, 2, 1)",22
8064,layer3.1.conv1,"(51, 56, 2, 0)",9
8065,layer3.1.conv1,"(26, 46, 2, 0)",24
8066,layer3.1.conv1,"(1, 14, 2, 1)",5
8067,layer3.1.conv1,"(19, 58, 0, 1)",24
8068,layer3.1.conv1,"(13, 41, 2, 0)",26
8069,layer3.1.conv1,"(4, 63, 2, 0)",28
8070,layer3.1.conv1,"(17, 0, 2, 0)",1
8071,layer3.1.conv1,"(28, 27, 2, 2)",6
8072,layer3.1.conv1,"(8, 20, 0, 2)",27
8073,layer3.1.conv1,"(50, 61, 1, 0)",28
8074,layer3.1.conv1,"(20, 2, 0, 2)",28
8075,layer3.1.conv1,"(28, 37, 1, 2)",14
8076,layer3.1.conv1,"(48, 46, 1, 1)",0
8077,layer3.1.conv1,"(58, 12, 2, 2)",0
8078,layer3.1.conv1,"(44, 51, 2, 1)",31
8079,layer3.1.conv1,"(36, 24, 2, 1)",31
8080,layer3.1.conv1,"(61, 4, 1, 1)",25
8081,layer3.1.conv1,"(57, 25, 2, 0)",4
8082,layer3.1.conv1,"(50, 32, 2, 2)",0
8083,layer3.1.conv1,"(43, 34, 1, 2)",31
8084,layer3.1.conv1,"(30, 6, 1, 2)",27
8085,layer3.1.conv1,"(15, 7, 0, 1)",13
8086,layer3.1.conv1,"(12, 17, 2, 0)",27
8087,layer3.1.conv1,"(53, 16, 1, 1)",31
8088,layer3.1.conv1,"(6, 4, 2, 1)",3
8089,layer3.1.conv1,"(39, 1, 0, 1)",24
8090,layer3.1.conv1,"(15, 40, 2, 1)",0
8091,layer3.1.conv1,"(5, 3, 0, 2)",3
8092,layer3.1.conv1,"(4, 57, 0, 2)",20
8093,layer3.1.conv1,"(32, 50, 1, 2)",14
8094,layer3.1.conv1,"(39, 63, 1, 0)",25
8095,layer3.1.conv1,"(29, 4, 2, 2)",17
8096,layer3.1.conv1,"(13, 26, 0, 2)",20
8097,layer3.1.conv1,"(48, 63, 0, 2)",14
8098,layer3.1.conv1,"(18, 13, 0, 0)",22
8099,layer3.1.conv1,"(37, 16, 2, 2)",16
8100,layer3.1.conv1,"(22, 45, 2, 0)",6
8101,layer3.1.conv1,"(11, 5, 0, 1)",19
8102,layer3.1.conv1,"(1, 37, 0, 2)",18
8103,layer3.1.conv1,"(8, 23, 1, 2)",28
8104,layer3.1.conv1,"(4, 29, 0, 0)",28
8105,layer3.1.conv1,"(53, 59, 1, 1)",2
8106,layer3.1.conv1,"(49, 21, 2, 2)",20
8107,layer3.1.conv1,"(9, 25, 1, 0)",13
8108,layer3.1.conv1,"(60, 27, 2, 1)",18
8109,layer3.1.conv1,"(37, 24, 0, 2)",6
8110,layer3.1.conv1,"(25, 52, 0, 0)",13
8111,layer3.1.conv1,"(57, 1, 0, 1)",24
8112,layer3.1.conv1,"(31, 21, 0, 1)",7
8113,layer3.1.conv1,"(44, 39, 2, 0)",20
8114,layer3.1.conv1,"(15, 28, 0, 0)",4
8115,layer3.1.conv1,"(60, 53, 0, 1)",28
8116,layer3.1.conv1,"(57, 51, 1, 1)",4
8117,layer3.1.conv1,"(17, 17, 0, 0)",3
8118,layer3.1.conv1,"(19, 56, 1, 1)",17
8119,layer3.1.conv1,"(4, 45, 2, 2)",11
8120,layer3.1.conv1,"(30, 1, 0, 1)",0
8121,layer3.1.conv1,"(48, 56, 1, 2)",30
8122,layer3.1.conv1,"(14, 21, 1, 2)",30
8123,layer3.1.conv1,"(22, 48, 1, 1)",29
8124,layer3.1.conv1,"(8, 24, 1, 1)",26
8125,layer3.1.conv1,"(61, 33, 2, 1)",6
8126,layer3.1.conv1,"(39, 40, 0, 1)",22
8127,layer3.1.conv1,"(22, 45, 1, 2)",19
8128,layer3.1.conv1,"(38, 18, 1, 0)",26
8129,layer3.1.conv1,"(6, 14, 2, 1)",6
8130,layer3.1.conv1,"(13, 14, 1, 2)",27
8131,layer3.1.conv1,"(60, 31, 0, 2)",22
8132,layer3.1.conv1,"(9, 40, 1, 1)",18
8133,layer3.1.conv1,"(53, 63, 0, 2)",23
8134,layer3.1.conv1,"(7, 52, 2, 0)",12
8135,layer3.1.conv1,"(26, 8, 2, 0)",16
8136,layer3.1.conv1,"(55, 41, 2, 0)",11
8137,layer3.1.conv1,"(62, 40, 2, 1)",3
8138,layer3.1.conv1,"(31, 38, 2, 2)",22
8139,layer3.1.conv1,"(48, 25, 2, 0)",13
8140,layer3.1.conv1,"(19, 31, 1, 2)",23
8141,layer3.1.conv1,"(17, 35, 1, 1)",3
8142,layer3.1.conv1,"(43, 9, 1, 1)",30
8143,layer3.1.conv1,"(17, 51, 0, 2)",0
8144,layer3.1.conv1,"(25, 21, 1, 2)",9
8145,layer3.1.conv1,"(59, 11, 1, 0)",24
8146,layer3.1.conv1,"(20, 48, 2, 1)",16
8147,layer3.1.conv1,"(61, 53, 2, 0)",13
8148,layer3.1.conv1,"(60, 3, 0, 2)",22
8149,layer3.1.conv1,"(35, 60, 2, 1)",11
8150,layer3.1.conv1,"(52, 12, 2, 0)",7
8151,layer3.1.conv1,"(19, 22, 2, 2)",17
8152,layer3.1.conv1,"(11, 22, 2, 0)",8
8153,layer3.1.conv1,"(0, 50, 0, 1)",15
8154,layer3.1.conv1,"(32, 12, 2, 1)",17
8155,layer3.1.conv1,"(43, 47, 1, 0)",10
8156,layer3.1.conv1,"(40, 30, 0, 1)",0
8157,layer3.1.conv1,"(6, 29, 1, 1)",14
8158,layer3.1.conv1,"(3, 25, 0, 2)",9
8159,layer3.1.conv1,"(55, 60, 0, 1)",19
8160,layer3.1.conv1,"(1, 39, 1, 2)",24
8161,layer3.1.conv1,"(46, 56, 0, 1)",27
8162,layer3.1.conv1,"(17, 11, 0, 0)",23
8163,layer3.1.conv1,"(7, 53, 0, 2)",26
8164,layer3.1.conv1,"(40, 49, 1, 2)",13
8165,layer3.1.conv1,"(38, 56, 1, 0)",11
8166,layer3.1.conv1,"(26, 2, 2, 0)",23
8167,layer3.1.conv1,"(56, 22, 2, 2)",18
